Time,Fc,Zs,Zus,Zr
18.412,0.649053,0.0022842,0.000540614,-0.00409357
18.414,0.53462,0.00220235,0.00048704,-0.00384747
18.416,0.420104,0.00216984,0.000501651,-0.00352447
18.418,0.30552,0.00216592,0.000526003,-0.00335528
18.42,0.190884,0.00209963,0.000516262,-0.00320147
18.422,0.0762107,0.00201936,0.000511392,-0.00306523
18.424,-0.0384852,0.00189165,0.000496781,-0.00291362
18.426,-0.153188,0.00147867,0.000404243,-0.00246977
18.428,-0.267883,0.00105266,0.000345798,-0.00180838
18.43,-0.382556,0.000825199,0.000306835,-0.00145461
18.432,-0.49719,0.000631517,0.000292224,-0.00117116
18.434,-0.611771,0.000422907,0.000253261,-0.000958023
18.436,-0.726284,0.000199686,0.000199686,-0.000760266
18.438,-0.840713,-2.87E-05,0.000131501,-0.000536141
18.44,-0.955044,-0.000472188,-2.92E-05,5.71E-05
18.442,-1.06926,-0.000637912,-5.36E-05,0.000355963
18.444,-1.18335,-0.000808822,-9.25E-05,0.00063502
18.446,-1.29729,-0.000945324,-8.77E-05,0.000896498
18.448,-1.41108,-0.00113508,-0.00012663,0.00117336
18.45,-1.52469,-0.00168051,-0.000379891,0.00188089
18.452,-1.63812,-0.00212398,-0.000540614,0.00257963
18.454,-1.75133,-0.00212993,-0.000433466,0.00286748
18.456,-1.86433,-0.00226251,-0.000452947,0.00307183
18.458,-1.9771,-0.00240483,-0.00048217,0.00318828
18.46,-2.08962,-0.00256631,-0.000521133,0.00327398
18.462,-2.20187,-0.00300978,-0.000681856,0.00351348
18.464,-2.31384,-0.00319607,-0.00061367,0.00378595
18.466,-2.42552,-0.0032072,-0.000521133,0.00388043
18.468,-2.5369,-0.00318456,-0.000404243,0.00398151
18.47,-2.64794,-0.00324048,-0.000384762,0.00408478
18.472,-2.75865,-0.0033938,-0.000462688,0.00420124
18.474,-2.86901,-0.00347894,-0.000472429,0.00428474
18.476,-2.979,-0.00348457,-0.000355539,0.0043968
18.478,-3.08861,-0.00339172,-0.000253261,0.00445173
18.48,-3.19782,-0.00338198,-0.00024352,0.0044781
18.482,-3.30662,-0.00326604,-0.000155853,0.00446711
18.484,-3.41499,-0.00325693,-0.000165594,0.00444514
18.486,-3.52292,-0.00316629,-0.000131501,0.0043924
18.488,-3.6304,-0.00276868,6.82E-05,0.00427814
18.49,-3.7374,-0.00262604,0.000107149,0.0042298
18.492,-3.84393,-0.00246424,0.000155853,0.00417707
18.494,-3.94995,-0.00232616,0.000199686,0.00411115
18.496,-4.05547,-0.00205063,0.000267872,0.00387384
18.498,-4.16045,-0.00187422,0.000331187,0.00368707
18.5,-4.2649,-0.00168382,0.000389632,0.00345855
18.502,-4.36879,-0.00145478,0.000477299,0.00320147
18.504,-4.47211,-0.00121664,0.000555226,0.00290923
18.506,-4.57485,-0.000792967,0.000686726,0.00223685
18.508,-4.677,-0.000355634,0.000803616,0.00149636
18.51,-4.77853,-0.000123621,0.000837709,0.00115139
18.512,-4.87944,0.00015191,0.000905894,0.00090309
18.514,-4.97972,0.000470327,0.000988691,0.000742687
18.516,-5.07934,0.00080791,0.00108123,0.000626231
18.518,-5.1783,0.00114062,0.0011689,0.000494393
18.52,-5.27658,0.00166967,0.00120786,6.59E-05
18.522,-5.37417,0.00187576,0.0011689,-0.000202152
18.524,-5.47105,0.00208152,0.00112019,-0.00049659
18.526,-5.56722,0.00233049,0.00109584,-0.000810804
18.528,-5.66266,0.00264764,0.00113967,-0.00116237
18.53,-5.75735,0.0030975,0.00106175,-0.00196878
18.532,-5.85129,0.00368653,0.000915635,-0.00324321
18.534,-5.94446,0.00387281,0.00084745,-0.00358599
18.536,-6.03685,0.00406884,0.000789005,-0.00381671
18.538,-6.12844,0.00424114,0.00072569,-0.00394196
18.54,-6.21923,0.00461073,0.000642893,-0.00396613
18.542,-6.3092,0.0047986,0.000623411,-0.003909
18.544,-6.39834,0.0049673,0.000594189,-0.00385406
18.546,-6.48663,0.00508761,0.000526003,-0.00383429
18.548,-6.57407,0.00520399,0.00048217,-0.00385626
18.55,-6.66065,0.00535492,0.000340928,-0.00401227
18.552,-6.74634,0.00541192,0.000209427,-0.00432868
18.554,-6.83114,0.0054006,0.000150982,-0.00450886
18.556,-6.91504,0.00536068,8.28E-05,-0.00464509
18.558,-6.99803,0.00532077,1.46E-05,-0.00470662
18.56,-7.08009,0.00527694,-2.92E-05,-0.00470442
18.562,-7.16121,0.00518535,-9.25E-05,-0.00448469
18.564,-7.24139,0.00508921,-0.000150982,-0.00436384
18.566,-7.32061,0.00495536,-0.000209427,-0.00423639
18.568,-7.39886,0.00482639,-0.000263002,-0.00412433
18.57,-7.47613,0.00469742,-0.000316576,-0.00401447
18.572,-7.55241,0.00429323,-0.000428595,-0.00362774
18.574,-7.62768,0.00413174,-0.000467558,-0.00347833
18.576,-7.70195,0.00394135,-0.000526003,-0.00334649
18.578,-7.77519,0.00379479,-0.000540614,-0.00324321
18.58,-7.8474,0.00360472,-0.000589318,-0.00312456
18.582,-7.91857,0.00299584,-0.000764653,-0.00245658
18.584,-7.98869,0.00280058,-0.000827968,-0.00214896
18.586,-8.05774,0.00263517,-0.000842579,-0.00186331
18.588,-8.12572,0.00240645,-0.000920506,-0.00163699
18.59,-8.19263,0.00215856,-0.00100817,-0.00140627
18.592,-8.25844,0.00147302,-0.00122247,-0.000536141
18.594,-8.32315,0.00131736,-0.00122734,-0.000197757
18.596,-8.38676,0.00113702,-0.0012663,4.61E-05
18.598,-8.44924,0.000947576,-0.00129553,0.000204349
18.6,-8.5106,0.000762686,-0.00132962,0.000344976
18.602,-8.57083,2.36E-05,-0.00159749,0.00108986
18.604,-8.62992,-0.000166186,-0.00163645,0.00134914
18.606,-8.68785,-0.000210466,-0.00154879,0.00157546
18.608,-8.74462,-0.000269673,-0.00148547,0.00177102
18.61,-8.80023,-0.000426288,-0.00151956,0.00198856
18.612,-8.85466,-0.000998096,-0.00171438,0.00289604
18.614,-8.90791,-0.00104332,-0.00165594,0.00315093
18.616,-8.95997,-0.000957683,-0.00148547,0.00336626
18.618,-9.01083,-0.00096945,-0.00141242,0.0035003
18.62,-9.06048,-0.00103479,-0.00139293,0.00359918
18.622,-9.10892,-0.0014052,-0.0014806,0.0039859
18.624,-9.15615,-0.00137896,-0.0013978,0.00404743
18.626,-9.20215,-0.00127965,-0.00124195,0.00408918
18.628,-9.24691,-0.00117092,-0.0010861,0.00412213
18.63,-9.29044,-0.00115802,-0.00097895,0.00424079
18.632,-9.33272,-0.00116163,-0.000944858,0.00427814
18.634,-9.37375,-0.00112172,-0.000876672,0.0043133
18.636,-9.41353,-0.000999957,-0.000754912,0.00434846
18.638,-9.45204,-0.000834679,-0.000599059,0.00438361
18.64,-9.48928,-0.000523922,-0.000316576,0.0043924
18.642,-9.52525,-0.000219298,-7.79E-05,0.00435944
18.644,-9.55994,-5.53E-05,3.90E-05,0.00433527
18.646,-9.59335,9.90E-05,0.000146112,0.00430012
18.648,-9.62547,0.000306203,0.000287354,0.00424738
18.65,-9.65629,0.000556304,0.000443206,0.00417487
18.652,-9.68582,0.00103184,0.000720819,0.00391339
18.654,-9.71404,0.00149605,0.000939987,0.00347393
18.656,-9.74096,0.00174944,0.00105201,0.00320586
18.658,-9.76656,0.00198791,0.00113967,0.00294658
18.66,-9.79085,0.00224522,0.00122734,0.00272245
18.662,-9.81382,0.00258894,0.00136371,0.00250932
18.664,-9.83547,0.00361819,0.00171438,0.0017908
18.666,-9.8558,0.00387361,0.0017436,0.00151394
18.668,-9.8748,0.00415243,0.00176796,0.00125905
18.67,-9.89246,0.00444099,0.00180205,0.00106569
18.672,-9.90879,0.00475327,0.00184101,0.000883315
18.674,-9.92378,0.00583042,0.00206992,0.000116457
18.676,-9.93744,0.0061716,0.00212836,-0.000224125
18.678,-9.94975,0.0064644,0.00214785,-0.000531747
18.68,-9.96072,0.00667928,0.0020894,-0.000755871
18.682,-9.97034,0.00695291,0.00209914,-0.000953628
18.684,-9.97862,0.00783587,0.00215272,-0.00171389
18.686,-9.98555,0.00806599,0.00212836,-0.0020325
18.688,-9.99112,0.00831135,0.00213811,-0.0022808
18.69,-9.99535,0.00847878,0.00206992,-0.0024412
18.692,-9.99822,0.00864685,0.00202122,-0.00257084
18.694,-9.99974,0.00922113,0.00200173,-0.00310478
18.696,-9.9999,0.00940539,0.00201635,-0.00333111
18.698,-9.99871,0.00957535,0.00202609,-0.00350689
18.7,-9.99617,0.00962419,0.00193355,-0.00362335
18.702,-9.99227,0.00975816,0.00185075,-0.00381671
18.704,-9.98702,0.00983843,0.00185562,-0.00391559
18.706,-9.98041,0.0098359,0.0017777,-0.00402106
18.708,-9.97245,0.00987297,0.00175821,-0.00412433
18.71,-9.96313,0.00996424,0.00181179,-0.00421222
18.712,-9.95247,0.00982692,0.0016462,-0.0043111
18.714,-9.94045,0.00974507,0.00159262,-0.00434846
18.716,-9.92708,0.00960997,0.00149521,-0.00434626
18.718,-9.91236,0.00947062,0.00141242,-0.00432429
18.72,-9.8963,0.0094235,0.00141242,-0.00429133
18.722,-9.87889,0.00931337,0.00135884,-0.00425178
18.724,-9.86013,0.00896744,0.00115428,-0.00412433
18.726,-9.84004,0.00857471,0.000959469,-0.00391559
18.728,-9.8186,0.00833011,0.000827968,-0.00377936
18.73,-9.79583,0.00816312,0.000764653,-0.00363653
18.732,-9.77173,0.00793832,0.000662374,-0.00349371
18.734,-9.74629,0.00767974,0.000535744,-0.00332891
18.736,-9.71952,0.00691925,0.000189946,-0.00261918
18.738,-9.69144,0.00661292,4.38E-05,-0.00232474
18.74,-9.66202,0.00636503,-4.38E-05,-0.00205228
18.742,-9.6313,0.0061129,-0.00011689,-0.00184573
18.744,-9.59925,0.00581726,-0.000224038,-0.00166336
18.746,-9.5659,0.00484816,-0.0006088,-0.000942642
18.748,-9.53124,0.00450994,-0.000720819,-0.000646006
18.75,-9.49528,0.00419121,-0.000813357,-0.000413092
18.752,-9.45802,0.00392087,-0.000866931,-0.000250492
18.754,-9.41947,0.00366026,-0.000910765,-7.91E-05
18.756,-9.37964,0.00263778,-0.00119812,0.000793225
18.758,-9.33852,0.00233397,-0.0012663,0.00112502
18.76,-9.29612,0.00211296,-0.00125169,0.00140847
18.762,-9.25245,0.00192054,-0.00122734,0.0016238
18.764,-9.20751,0.00164109,-0.00127117,0.00183255
18.766,-9.16131,0.00068647,-0.00150008,0.00265654
18.768,-9.11386,0.000449902,-0.00152931,0.00288725
18.77,-9.06516,0.00032567,-0.00143677,0.00305425
18.772,-9.01521,0.000167028,-0.00138806,0.00315532
18.774,-8.96403,-2.12E-05,-0.00137832,0.00324541
18.776,-8.91162,-0.000794171,-0.00152931,0.00372882
18.778,-8.85799,-0.000895948,-0.00147086,0.00384308
18.78,-8.80314,-0.00091556,-0.0013491,0.00394855
18.782,-8.74709,-0.000979322,-0.00128092,0.00404083
18.784,-8.68983,-0.00119027,-0.00124682,0.00426496
18.786,-8.63138,-0.00132348,-0.00128579,0.00433967
18.788,-8.57174,-0.00140407,-0.0013004,0.00437702
18.79,-8.51092,-0.00137327,-0.00122247,0.0043924
18.792,-8.44893,-0.001309,-0.00112993,0.00440778
18.794,-8.38578,-0.00122134,-0.00104227,0.00443195
18.796,-8.32148,-0.00112551,-0.000993562,0.00440559
18.798,-8.25603,-0.00103031,-0.000964339,0.0043924
18.8,-8.18944,-0.000949728,-0.000949728,0.00437263
18.802,-8.12172,-0.000815885,-0.000891283,0.00433967
18.804,-8.05289,-0.000686912,-0.000837709,0.00428693
18.806,-7.98294,-0.000309418,-0.000676986,0.00407599
18.808,-7.91189,-2.41E-05,-0.000599059,0.00370025
18.81,-7.83975,0.000171432,-0.000526003,0.00345855
18.812,-7.76653,0.000371565,-0.000457818,0.00321904
18.814,-7.69224,0.000586309,-0.000375021,0.00300371
18.816,-7.61688,0.000854311,-0.00024839,0.00278837
18.818,-7.54047,0.00163789,8.28E-05,0.00202591
18.82,-7.46302,0.00184713,0.000141242,0.00172928
18.822,-7.38453,0.00207067,0.000204557,0.00145461
18.824,-7.30503,0.00230363,0.000267872,0.00125026
18.826,-7.22451,0.00256518,0.000340928,0.00107009
18.828,-7.14299,0.00362555,0.000779264,0.000360357
18.83,-7.06048,0.00389198,0.00085719,7.47E-05
18.832,-6.977,0.00409964,0.000866931,-0.000184573
18.834,-6.89254,0.00432159,0.000881542,-0.000395514
18.836,-6.80713,0.00461598,0.000949728,-0.000604258
18.838,-6.72078,0.00548514,0.00115916,-0.00149856
18.84,-6.63349,0.00576522,0.00122247,-0.00187649
18.842,-6.54528,0.00596283,0.00121273,-0.00217752
18.844,-6.45617,0.00613153,0.00118351,-0.00236649
18.846,-6.36615,0.00632945,0.00118351,-0.00251151
18.848,-6.27525,0.00705927,0.00131014,-0.00301689
18.85,-6.18347,0.00728704,0.00135884,-0.00319487
18.852,-6.09084,0.00742291,0.00133449,-0.00332232
18.854,-5.99735,0.00751008,0.00126143,-0.00340582
18.856,-5.90304,0.00784152,0.00131014,-0.00360577
18.858,-5.80789,0.00792572,0.00129066,-0.0037398
18.86,-5.71194,0.00799011,0.00124195,-0.0039024
18.862,-5.61519,0.00810934,0.00128579,-0.00404743
18.864,-5.51766,0.00820909,0.00131014,-0.00416608
18.866,-5.41935,0.00823908,0.0012176,-0.00433747
18.868,-5.32029,0.00820922,0.0011689,-0.00443415
18.87,-5.22048,0.00814622,0.00111532,-0.00444514
18.872,-5.11994,0.00815596,0.00112506,-0.00441877
18.874,-5.01869,0.00815628,0.0011348,-0.00437043
18.876,-4.91673,0.00806501,0.00108123,-0.00430891
18.878,-4.81409,0.00787854,0.000998432,-0.0041529
18.88,-4.71076,0.00757739,0.000866931,-0.00394855
18.882,-4.60678,0.00741951,0.000793875,-0.00383209
18.884,-4.50215,0.00732071,0.000798746,-0.00372003
18.886,-4.39689,0.00713974,0.000740301,-0.00360577
18.888,-4.291,0.00690551,0.000638022,-0.00347393
18.89,-4.18452,0.00625799,0.000433466,-0.00281035
18.892,-4.07744,0.00603477,0.000379891,-0.0025247
18.894,-3.96979,0.00585538,0.00037015,-0.00226761
18.896,-3.86158,0.00564709,0.000340928,-0.00205887
18.898,-3.75282,0.0053813,0.000282483,-0.00186111
18.9,-3.64353,0.00449171,2.44E-05,-0.00106569
18.902,-3.53373,0.00419733,-4.38E-05,-0.000742687
18.904,-3.42343,0.00395652,-5.84E-05,-0.000489998
18.906,-3.31264,0.0037209,-5.84E-05,-0.000312017
18.908,-3.20138,0.00348041,-6.33E-05,-0.000147219
18.91,-3.08966,0.00317237,-0.00011689,6.15E-05
18.912,-2.97751,0.00250239,-0.000287354,0.000696544
18.914,-2.86493,0.00220864,-0.000336058,0.00104152
18.916,-2.75195,0.00199282,-0.000306835,0.00134694
18.918,-2.63856,0.00181564,-0.00024839,0.00163699
18.92,-2.52481,0.00158002,-0.00024839,0.00193362
18.922,-2.41069,0.000959694,-0.000340928,0.00263456
18.924,-2.29622,0.000216399,-0.000301965,0.00357061
18.926,-2.18142,4.86E-05,-0.00024352,0.00380572
18.928,-2.06631,-0.000153194,-0.000219168,0.00394415
18.93,-1.9509,-0.00037939,-0.000219168,0.0039837
18.932,-1.83521,-0.000939245,-0.000336058,0.00393097
18.934,-1.71925,-0.00114172,-0.000331187,0.00391339
18.936,-1.60304,-0.00132503,-0.000316576,0.00395075
18.938,-1.48659,-0.00147488,-0.000287354,0.00400568
18.94,-1.36992,-0.00158671,-0.00024839,0.00404743
18.942,-1.25306,-0.00174833,-0.000146112,0.00424079
18.944,-1.136,-0.00202449,-0.000233779,0.00447151
18.946,-1.01878,-0.00208591,-0.00023865,0.004555
18.948,-0.901402,-0.00214278,-0.00024839,0.00460554
18.95,-0.783886,-0.00209312,-0.000170464,0.00460554
18.952,-0.66625,-0.00216099,-0.000228909,0.00457038
18.954,-0.548508,-0.00222431,-0.000292224,0.00441877
18.956,-0.430678,-0.00216226,-0.000267872,0.00419684
18.958,-0.312775,-0.00211482,-0.000258131,0.00407599
18.96,-0.194817,-0.00205308,-0.00024352,0.00396613
18.962,-0.0768189,-0.00194846,-0.000214298,0.00386285
18.964,0.041202,-0.00181038,-0.000170464,0.00375079
18.966,0.159229,-0.00139126,-3.41E-05,0.00319707
18.968,0.277247,-0.0012967,-2.44E-05,0.00292021
18.97,0.395238,-0.00117778,9.74E-06,0.00263896
18.972,0.513187,-0.00100498,0.000107149,0.00239725
18.974,0.631076,-0.000788338,0.00024839,0.00215995
18.976,0.748889,-0.000243986,0.00061367,0.00134694
18.978,0.866611,-8.55E-05,0.000706208,0.00103713
18.98,0.984223,5.29E-05,0.000759782,0.000758069
18.982,1.10171,0.000210486,0.000823098,0.000558114
18.984,1.21906,0.000397271,0.000915635,0.000388922
18.986,1.33624,0.000637315,0.00105201,0.00019556
18.988,1.45326,0.00110311,0.00131988,-0.000366949
18.99,1.57008,0.00126523,0.00137832,-0.000729504
18.992,1.6867,0.00142279,0.00144164,-0.00107009
18.994,1.80309,0.0014732,0.0013978,-0.00137331
18.996,1.91924,0.00162039,0.0014319,-0.00167654
18.998,2.03514,0.00191933,0.00149521,-0.00232035
19,2.15076,0.00230935,0.00146112,-0.00332012
19.002,2.2661,0.00241113,0.00140268,-0.00357061
19.004,2.38113,0.00244959,0.00128092,-0.00370245
19.006,2.49584,0.0025897,0.00124195,-0.00373761
19.008,2.61021,0.00281666,0.00112019,-0.00372223
19.01,2.72423,0.00300515,0.00112019,-0.00373102
19.012,2.83788,0.00312609,0.00107149,-0.00377276
19.014,2.95114,0.00311098,0.000896154,-0.00383649
19.016,3.064,0.00306272,0.000715949,-0.0039024
19.018,3.17645,0.0030688,0.000467558,-0.00409137
19.02,3.28846,0.00300341,0.000194816,-0.00436823
19.022,3.40002,0.00299632,0.00012176,-0.00450007
19.024,3.51112,0.00295123,3.90E-05,-0.00458577
19.026,3.62173,0.00282428,-9.74E-05,-0.00459016
19.028,3.73185,0.00274148,-0.000180205,-0.00453742
19.03,3.84146,0.00251871,-0.00036528,-0.00434406
19.032,3.95054,0.0022595,-0.000511392,-0.00410016
19.034,4.05908,0.00211168,-0.000564966,-0.00396832
19.036,4.16706,0.00192097,-0.000633152,-0.00385187
19.038,4.27446,0.0016968,-0.000715949,-0.00374859
19.04,4.38128,0.00147295,-0.000789005,-0.00362994
19.042,4.48749,0.000820108,-0.000866931,-0.00307183
19.044,4.59309,0.000578986,-0.000891283,-0.00285429
19.046,4.69805,0.000348236,-0.000886413,-0.00265434
19.048,4.80236,6.94E-05,-0.000910765,-0.00249174
19.05,4.906,-0.000218832,-0.000935117,-0.00231815
19.052,5.00897,-0.00116997,-0.00105688,-0.0014678
19.054,5.11124,-0.00141376,-0.00101791,-0.00112282
19.056,5.21281,-0.00167639,-0.00097895,-0.000839369
19.058,5.31365,-0.00194357,-0.000935117,-0.000626231
19.06,5.41376,-0.00221076,-0.000891283,-0.000428474
19.062,5.51311,-0.003275,-0.00101304,0.00041529
19.064,5.6117,-0.00356198,-0.000998432,0.000700939
19.066,5.70951,-0.0037327,-0.000886413,0.000933853
19.068,5.80653,-0.00397743,-0.000876672,0.00111403
19.07,5.90273,-0.00422216,-0.000866931,0.0013052
19.072,5.99812,-0.00510562,-0.00108123,0.00219071
19.074,6.09267,-0.00521682,-0.00102278,0.00246098
19.076,6.18637,-0.00525104,-0.000915635,0.00270048
19.078,6.27922,-0.00538362,-0.000935117,0.00287187
19.08,6.37118,-0.00552139,-0.00096921,0.00303008
19.082,6.46226,-0.00613266,-0.00136371,0.00364972
19.084,6.55243,-0.00608851,-0.00131014,0.00379254
19.086,6.64169,-0.00602975,-0.00124195,0.00389581
19.088,6.73002,-0.00613203,-0.00134423,0.00395514
19.09,6.81741,-0.00609888,-0.00133936,0.00401447
19.092,6.90385,-0.00634885,-0.00163645,0.00424958
19.094,6.98932,-0.00618971,-0.00152444,0.00429792
19.096,7.07381,-0.00608351,-0.00144651,0.00435944
19.098,7.15732,-0.00606042,-0.00146112,0.00441218
19.1,7.23982,-0.00597889,-0.00141729,0.00443415
19.102,7.3213,-0.00579539,-0.00128092,0.0043968
19.104,7.40176,-0.00563986,-0.0011348,0.00438361
19.106,7.48119,-0.00553271,-0.00102765,0.00437043
19.108,7.55956,-0.00537717,-0.000881542,0.00435505
19.11,7.63687,-0.00501708,-0.000530874,0.00428474
19.112,7.71311,-0.00488039,-0.000384762,0.00421662
19.114,7.78827,-0.00474402,-0.00024839,0.00411774
19.116,7.86233,-0.00460278,-0.000107149,0.00398151
19.118,7.93529,-0.00441283,8.28E-05,0.00379693
19.12,8.00713,-0.00397513,0.000501651,0.00326519
19.122,8.07784,-0.00358126,0.000876672,0.00254447
19.124,8.14742,-0.00339226,0.0010374,0.00216214
19.126,8.21585,-0.00316493,0.0012176,0.00184793
19.128,8.28313,-0.00296196,0.00137345,0.001626
19.13,8.34923,-0.00272552,0.00154392,0.00145461
19.132,8.41416,-0.00237801,0.00179718,0.00129641
19.134,8.47791,-0.00175731,0.00219168,0.000892104
19.136,8.54046,-0.00154225,0.00228422,0.000646006
19.138,8.6018,-0.00136647,0.00232805,0.000391119
19.14,8.66194,-0.00119588,0.00235727,0.000125246
19.142,8.72084,-0.000875247,0.00250826,-0.000182376
19.144,8.77852,-0.000390474,0.00263489,-0.000979996
19.146,8.83496,0.000290955,0.00272255,-0.00234672
19.148,8.89015,0.000531762,0.00273716,-0.0027642
19.15,8.94408,0.000685217,0.00267385,-0.00307183
19.152,8.99674,0.000863024,0.00263489,-0.00327178
19.154,9.04814,0.00124141,0.00253261,-0.0034146
19.156,9.09825,0.00150594,0.00255209,-0.00339043
19.158,9.14708,0.00168703,0.00246929,-0.00335308
19.16,9.19461,0.00180545,0.00234266,-0.00334209
19.162,9.24084,0.00190078,0.00223064,-0.00337725
19.164,9.28576,0.00205215,0.0019579,-0.0035816
19.166,9.32936,0.00214697,0.00168516,-0.00397711
19.168,9.37164,0.00212338,0.00153905,-0.00422101
19.17,9.41259,0.00211928,0.00141242,-0.00442756
19.172,9.45221,0.00209632,0.00128579,-0.00456379
19.174,9.49048,0.00203535,0.00114941,-0.00463411
19.176,9.52741,0.00185261,0.000891283,-0.00461872
19.178,9.56298,0.00172143,0.000769523,-0.00448249
19.18,9.5972,0.00159182,0.000696467,-0.00438801
19.182,9.63005,0.0014187,0.000589318,-0.00428913
19.184,9.66153,0.00122186,0.000477299,-0.00419904
19.186,9.69164,0.000992819,0.000389632,-0.00410895
19.188,9.72037,0.00041443,0.000282483,-0.00380133
19.19,9.74772,0.000124604,0.000209427,-0.00367608
19.192,9.77368,-0.000140554,0.000170464,-0.00355743
19.194,9.79825,-0.000420324,0.00011689,-0.00345196
19.196,9.82142,-0.00074785,4.38E-05,-0.00332451
19.198,9.8432,-0.00170057,-0.00012663,-0.00263017
19.2,9.86357,-0.00204632,-0.000180205,-0.00231815
19.202,9.88253,-0.00238263,-0.000233779,-0.00202152
19.204,9.90009,-0.00269428,-0.000253261,-0.00178421
19.206,9.91624,-0.00303029,-0.000297094,-0.00155349
19.208,9.93096,-0.00424582,-0.000579578,-0.000689952
19.21,9.94428,-0.00460131,-0.000642893,-0.000347173
19.212,9.95617,-0.0048993,-0.000676986,-9.45E-05
