Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
0.69,6.64406,0.69,0.00420563,0.69,0.00367228,0.69,0.000910815
0.692,6.66615,0.692,0.00422541,0.692,0.00369663,0.692,0.000906893
0.694,6.68821,0.694,0.00424958,0.694,0.00372099,0.694,0.000912395
0.696,6.71025,0.696,0.00426056,0.696,0.00373073,0.696,0.000912711
0.698,6.73226,0.698,0.00427155,0.698,0.00374047,0.698,0.000903602
0.7,6.75425,0.7,0.00428034,0.7,0.00374534,0.7,0.000899048
0.702,6.77622,0.702,0.00428913,0.702,0.00375508,0.702,0.000899364
0.704,6.79817,0.704,0.00430891,0.704,0.00377456,0.704,0.000909421
0.706,6.82009,0.706,0.00433308,0.706,0.00378917,0.706,0.000905182
0.708,6.84198,0.708,0.00434406,0.708,0.00379404,0.708,0.000900628
0.71,6.86385,0.71,0.00435505,0.71,0.00380378,0.71,0.000900944
0.712,6.8857,0.712,0.00436384,0.712,0.00380865,0.712,0.00089639
0.714,6.90751,0.714,0.00437263,0.714,0.00381352,0.714,0.00090126
0.716,6.9293,0.716,0.0043946,0.716,0.00382326,0.716,0.000892151
0.718,6.95106,0.718,0.00441877,0.718,0.003833,0.718,0.000892467
0.72,6.9728,0.72,0.00442976,0.72,0.00383788,0.72,0.000897338
0.722,6.9945,0.722,0.00444074,0.722,0.00384275,0.722,0.000892783
0.724,7.01618,0.724,0.00444953,0.724,0.00384762,0.724,0.000888229
0.726,7.03782,0.726,0.00445832,0.726,0.00385249,0.726,0.000893099
0.728,7.05944,0.728,0.00448029,0.728,0.00386223,0.728,0.000893415
0.73,7.08102,0.73,0.00450447,0.73,0.00387197,0.73,0.000884306
0.732,7.10258,0.732,0.00451545,0.732,0.00387684,0.732,0.000879752
0.734,7.1241,0.734,0.00452424,0.734,0.00388171,0.734,0.000884622
0.736,7.14559,0.736,0.00453303,0.736,0.00389145,0.736,0.000884938
0.738,7.16704,0.738,0.00454182,0.738,0.00389632,0.738,0.000880384
0.74,7.18847,0.74,0.00456159,0.74,0.0039158,0.74,0.000881016
0.742,7.20985,0.742,0.00458577,0.742,0.00393528,0.742,0.000881648
0.744,7.23121,0.744,0.00459895,0.744,0.00394502,0.744,0.000881964
0.746,7.25253,0.746,0.00460774,0.746,0.00395476,0.746,0.000872855
0.748,7.27381,0.748,0.00461653,0.748,0.00396451,0.748,0.000873171
0.75,7.29506,0.75,0.00462532,0.75,0.00397425,0.75,0.000864062
0.752,7.31627,0.752,0.00464509,0.752,0.0039986,0.752,0.000869565
0.754,7.33745,0.754,0.00466926,0.754,0.00402295,0.754,0.000865642
0.756,7.35858,0.756,0.00468025,0.756,0.00403756,0.756,0.000861404
0.758,7.37968,0.758,0.00469124,0.758,0.00405217,0.758,0.000857166
0.76,7.40074,0.76,0.00469783,0.76,0.00406191,0.76,0.000857482
0.762,7.42176,0.762,0.00470662,0.762,0.00407652,0.762,0.000853243
0.764,7.44274,0.764,0.00472639,0.764,0.00410088,0.764,0.000849321
0.766,7.46368,0.766,0.00474837,0.766,0.00412523,0.766,0.000845398
0.768,7.48458,0.768,0.00475935,0.768,0.00413984,0.768,0.000850585
0.77,7.50544,0.77,0.00476814,0.77,0.00414958,0.77,0.000850901
0.772,7.52625,0.772,0.00477473,0.772,0.00415932,0.772,0.000851217
0.774,7.54703,0.774,0.00478352,0.774,0.00417393,0.774,0.000846978
0.776,7.56776,0.776,0.0048011,0.776,0.00419341,0.776,0.00084761
0.778,7.58844,0.778,0.00482307,0.778,0.0042129,0.778,0.000857667
0.78,7.60908,0.78,0.00483406,0.78,0.00422264,0.78,0.000857983
0.782,7.62968,0.782,0.00484285,0.782,0.00423238,0.782,0.000858299
0.784,7.65023,0.784,0.00484944,0.784,0.00423725,0.784,0.00086317
0.786,7.67074,0.786,0.00485823,0.786,0.00424699,0.786,0.000863486
0.788,7.6912,0.788,0.00487801,0.788,0.00425673,0.788,0.000863802
0.79,7.71161,0.79,0.00490218,0.79,0.00427134,0.79,0.000868988
0.792,7.73197,0.792,0.00491316,0.792,0.00427621,0.792,0.000873858
0.794,7.75229,0.794,0.00492195,0.794,0.00428595,0.794,0.000883599
0.796,7.77255,0.796,0.00493074,0.796,0.00429082,0.796,0.000879045
0.798,7.79277,0.798,0.00493953,0.798,0.00429569,0.798,0.000883915
0.8,7.81294,0.8,0.00495931,0.8,0.00430543,0.8,0.000884231
0.802,7.83306,0.802,0.00498128,0.802,0.00432004,0.802,0.000889418
0.804,7.85312,0.804,0.00499227,0.804,0.00432979,0.804,0.000889734
0.806,7.87314,0.806,0.00500325,0.806,0.00433466,0.806,0.000894604
0.808,7.8931,0.808,0.00500984,0.808,0.0043444,0.808,0.00089492
0.81,7.913,0.81,0.00501863,0.81,0.00435414,0.81,0.000895236
0.812,7.93286,0.812,0.00503841,0.812,0.00436875,0.812,0.000900422
0.814,7.95266,0.814,0.00506038,0.814,0.0043931,0.814,0.000905925
0.816,7.97241,0.816,0.00507137,0.816,0.00440284,0.816,0.000906241
0.818,7.9921,0.818,0.00508235,0.818,0.00441745,0.818,0.000911427
0.82,8.01173,0.82,0.00508895,0.82,0.00442719,0.82,0.000911743
0.822,8.03131,0.822,0.00509774,0.822,0.00443693,0.822,0.000902634
0.824,8.05083,0.824,0.00511751,0.824,0.00446129,0.824,0.000908137
0.826,8.07029,0.826,0.00513948,0.826,0.00448564,0.826,0.000913639
0.828,8.0897,0.828,0.00514827,0.828,0.00450025,0.828,0.000909401
0.83,8.10904,0.83,0.00515926,0.83,0.00451486,0.83,0.000914587
0.832,8.12833,0.832,0.00516805,0.832,0.0045246,0.832,0.000914903
0.834,8.14756,0.834,0.00517684,0.834,0.00453434,0.834,0.000915219
0.836,8.16672,0.836,0.00519661,0.836,0.00455869,0.836,0.000911297
0.838,8.18583,0.838,0.00521859,0.838,0.00458305,0.838,0.000916799
0.84,8.20487,0.84,0.00523177,0.84,0.00459279,0.84,0.000917115
0.842,8.22385,0.842,0.00524056,0.842,0.00460253,0.842,0.000917431
0.844,8.24277,0.844,0.00524935,0.844,0.00461227,0.844,0.000927172
0.846,8.26162,0.846,0.00526034,0.846,0.00462201,0.846,0.000927488
0.848,8.28041,0.848,0.00528011,0.848,0.00463662,0.848,0.00092325
0.85,8.29913,0.85,0.00530208,0.85,0.00465123,0.85,0.000928436
0.852,8.31779,0.852,0.00531307,0.852,0.00466097,0.852,0.000938177
0.854,8.33638,0.854,0.00532406,0.854,0.00466584,0.854,0.000933622
0.856,8.3549,0.856,0.00533285,0.856,0.00467558,0.856,0.000943363
0.858,8.37336,0.858,0.00534164,0.858,0.00468045,0.858,0.000938809
0.86,8.39175,0.86,0.00536141,0.86,0.00469507,0.86,0.000943995
0.862,8.41007,0.862,0.00538778,0.862,0.00470968,0.862,0.000949182
0.864,8.42832,0.864,0.00539877,0.864,0.00471942,0.864,0.000949498
0.866,8.4465,0.866,0.00540975,0.866,0.00472429,0.866,0.000954368
0.868,8.46461,0.868,0.00541854,0.868,0.00472916,0.868,0.000949814
0.87,8.48265,0.87,0.00542733,0.87,0.0047389,0.87,0.000959554
0.872,8.50061,0.872,0.00544711,0.872,0.00475351,0.872,0.000955316
0.874,8.51851,0.874,0.00547128,0.874,0.00477299,0.874,0.000955948
0.876,8.53633,0.876,0.00548226,0.876,0.00478273,0.876,0.000956264
0.878,8.55408,0.878,0.00549325,0.878,0.00479247,0.878,0.00095658
0.88,8.57175,0.88,0.00550204,0.88,0.00479734,0.88,0.000952026
0.882,8.58935,0.882,0.00551083,0.882,0.00481196,0.882,0.000957212
0.884,8.60687,0.884,0.0055306,0.884,0.00483144,0.884,0.000957844
0.886,8.62431,0.886,0.00555038,0.886,0.00485092,0.886,0.000958476
0.888,8.64168,0.888,0.00556137,0.888,0.00486066,0.888,0.000958792
0.89,8.65897,0.89,0.00557016,0.89,0.0048704,0.89,0.000959108
0.892,8.67618,0.892,0.00557675,0.892,0.00488014,0.892,0.000959424
0.894,8.69331,0.894,0.00558554,0.894,0.00488988,0.894,0.00095974
0.896,8.71037,0.896,0.00560312,0.896,0.00490936,0.896,0.000960372
0.898,8.72734,0.898,0.00562509,0.898,0.00492884,0.898,0.000961004
0.9,8.74423,0.9,0.00563388,0.9,0.00493859,0.9,0.00096132
0.902,8.76104,0.902,0.00564267,0.902,0.00494833,0.902,0.000961636
0.904,8.77777,0.904,0.00565146,0.904,0.0049532,0.904,0.000957082
0.906,8.79442,0.906,0.00565805,0.906,0.00496294,0.906,0.000957398
0.908,8.81098,0.908,0.00567563,0.908,0.00497755,0.908,0.000962584
0.91,8.82746,0.91,0.0056976,0.91,0.00499216,0.91,0.00096777
0.912,8.84385,0.912,0.00570859,0.912,0.00499703,0.912,0.000972641
0.914,8.86016,0.914,0.00571737,0.914,0.00500677,0.914,0.000972957
0.916,8.87638,0.916,0.00572397,0.916,0.00501164,0.916,0.000968402
0.918,8.89251,0.918,0.00573056,0.918,0.00501651,0.918,0.000973273
0.92,8.90856,0.92,0.00575033,0.92,0.00503112,0.92,0.000978459
0.922,8.92452,0.922,0.00577231,0.922,0.00504573,0.922,0.000983646
0.924,8.94039,0.924,0.00578329,0.924,0.0050506,0.924,0.000988516
0.926,8.95617,0.926,0.00579208,0.926,0.00506035,0.926,0.000988832
0.928,8.97186,0.928,0.00580087,0.928,0.00506522,0.928,0.000993702
0.93,8.98746,0.93,0.00580746,0.93,0.00507009,0.93,0.000989148
0.932,9.00296,0.932,0.00582504,0.932,0.00508957,0.932,0.000999205
0.934,9.01838,0.934,0.00584702,0.934,0.00510418,0.934,0.000994966
0.936,9.0337,0.936,0.005858,0.936,0.00511392,0.936,0.00100471
0.938,9.04893,0.938,0.00586679,0.938,0.00512366,0.938,0.00100502
0.94,9.06407,0.94,0.00587558,0.94,0.0051334,0.94,0.00100534
0.942,9.07911,0.942,0.00588437,0.942,0.00514314,0.942,0.00100566
0.944,9.09405,0.944,0.00590195,0.944,0.00516262,0.944,0.00100629
0.946,9.1089,0.946,0.00592172,0.946,0.00518211,0.946,0.00100692
0.948,9.12365,0.948,0.00593271,0.948,0.00519185,0.948,0.00100724
0.95,9.13831,0.95,0.0059415,0.95,0.00520646,0.95,0.00101242
0.952,9.15286,0.952,0.00595029,0.952,0.0052162,0.952,0.00100331
0.954,9.16732,0.954,0.00595908,0.954,0.00523081,0.954,0.0010085
0.956,9.18168,0.956,0.00597885,0.956,0.00525516,0.956,0.001014
0.958,9.19593,0.958,0.00600302,0.958,0.00527951,0.958,0.00101008
0.96,9.21009,0.96,0.00601401,0.96,0.00529412,0.96,0.00101527
0.962,9.22415,0.962,0.006025,0.962,0.00530387,0.962,0.00100616
0.964,9.2381,0.964,0.00603379,0.964,0.00531848,0.964,0.00101134
0.966,9.25195,0.966,0.00604258,0.966,0.00532822,0.966,0.00101166
0.968,9.26569,0.968,0.00606235,0.968,0.00535744,0.968,0.00101261
0.97,9.27934,0.97,0.00608432,0.97,0.00538179,0.97,0.00100868
0.972,9.29287,0.972,0.00609531,0.972,0.00539153,0.972,0.001009
0.974,9.3063,0.974,0.0061041,0.974,0.00540127,0.974,0.00100932
0.976,9.31963,0.976,0.00611289,0.976,0.00541588,0.976,0.00100508
0.978,9.33285,0.978,0.00612168,0.978,0.00542563,0.978,0.00100539
0.98,9.34596,0.98,0.00614145,0.98,0.00544024,0.98,0.00101058
0.982,9.35896,0.982,0.00616562,0.982,0.00545972,0.982,0.00101121
0.984,9.37185,0.984,0.00617661,0.984,0.00546459,0.984,0.00100666
0.986,9.38463,0.986,0.0061854,0.986,0.00546946,0.986,0.00101153
0.988,9.39731,0.988,0.00619419,0.988,0.0054792,0.988,0.00101184
0.99,9.40987,0.99,0.00620298,0.99,0.00548407,0.99,0.00101672
0.992,9.42232,0.992,0.00622275,0.992,0.00549381,0.992,0.00101703
0.994,9.43465,0.994,0.00624473,0.994,0.00550355,0.994,0.00101735
0.996,9.44688,0.996,0.00625571,0.996,0.00550842,0.996,0.00102222
0.998,9.45899,0.998,0.0062645,0.998,0.00550842,0.998,0.00102222
1,9.47098,1,0.00627329,1,0.00551329,1,0.00102709
1.002,9.48286,1.002,0.00627988,1.002,0.00551816,1.002,0.00102253
1.004,9.49463,1.004,0.00629966,1.004,0.0055279,1.004,0.00103227
1.006,9.50628,1.006,0.00631943,1.006,0.00553764,1.006,0.00103259
1.008,9.51781,1.008,0.00633042,1.008,0.00554252,1.008,0.00103746
1.01,9.52922,1.01,0.00633921,1.01,0.00554739,1.01,0.00103291
1.012,9.54051,1.012,0.006348,1.012,0.00555226,1.012,0.00102835
1.014,9.55169,1.014,0.00635459,1.014,0.005562,1.014,0.00102867
1.016,9.56274,1.016,0.00637217,1.016,0.00557661,1.016,0.00103385
1.018,9.57367,1.018,0.00638975,1.018,0.00559609,1.018,0.00103449
1.02,9.58449,1.02,0.00639854,1.02,0.00560583,1.02,0.0010348
1.022,9.59518,1.022,0.00640513,1.022,0.00561557,1.022,0.00103512
1.024,9.60574,1.024,0.00641392,1.024,0.00562531,1.024,0.00103543
1.026,9.61619,1.026,0.00642051,1.026,0.00563505,1.026,0.00102633
1.028,9.62651,1.028,0.00643589,1.028,0.0056594,1.028,0.00103183
1.03,9.6367,1.03,0.00645347,1.03,0.00567889,1.03,0.00103246
1.032,9.64677,1.032,0.00646446,1.032,0.00568863,1.032,0.00103278
1.034,9.65672,1.034,0.00647325,1.034,0.00569837,1.034,0.00102367
1.036,9.66653,1.036,0.00647984,1.036,0.00570811,1.036,0.00102398
1.038,9.67622,1.038,0.00648863,1.038,0.00571785,1.038,0.0010243
1.04,9.68578,1.04,0.00650621,1.04,0.00573246,1.04,0.00102006
1.042,9.69521,1.042,0.00652818,1.042,0.00575194,1.042,0.00103012
1.044,9.70452,1.044,0.00653697,1.044,0.00576168,1.044,0.00103043
1.046,9.71369,1.046,0.00654576,1.046,0.00576655,1.046,0.00102588
1.048,9.72273,1.048,0.00655455,1.048,0.00577629,1.048,0.0010262
1.05,9.73164,1.05,0.00656334,1.05,0.00578116,1.05,0.00103107
1.052,9.74041,1.052,0.00658091,1.052,0.00579578,1.052,0.00102683
1.054,9.74906,1.054,0.00660289,1.054,0.00580552,1.054,0.00103657
1.056,9.75757,1.056,0.00661168,1.056,0.00581526,1.056,0.00103688
1.058,9.76594,1.058,0.00662046,1.058,0.00582013,1.058,0.00104175
1.06,9.77418,1.06,0.00662925,1.06,0.005825,1.06,0.0010372
1.062,9.78229,1.062,0.00663585,1.062,0.00582987,1.062,0.00104207
1.064,9.79025,1.064,0.00665562,1.064,0.00583961,1.064,0.00104239
1.066,9.79808,1.066,0.00667759,1.066,0.00585422,1.066,0.00104757
1.068,9.80578,1.068,0.00668638,1.068,0.00585909,1.068,0.00105244
1.07,9.81333,1.07,0.00669517,1.07,0.00586396,1.07,0.00104789
1.072,9.82075,1.072,0.00670396,1.072,0.00586883,1.072,0.00105276
1.074,9.82802,1.074,0.00671055,1.074,0.00587857,1.074,0.00105308
1.076,9.83516,1.076,0.00672813,1.076,0.00588831,1.076,0.00105339
1.078,9.84215,1.078,0.00674791,1.078,0.0059078,1.078,0.00106345
1.08,9.849,1.08,0.00675889,1.08,0.00591754,1.08,0.00106376
1.082,9.85571,1.082,0.00676768,1.082,0.00592241,1.082,0.00105921
1.084,9.86228,1.084,0.00677428,1.084,0.00593215,1.084,0.00105953
1.086,9.8687,1.086,0.00678307,1.086,0.00594189,1.086,0.00106927
1.088,9.87498,1.088,0.00680064,1.088,0.0059565,1.088,0.00106503
1.09,9.88111,1.09,0.00682262,1.09,0.00598085,1.09,0.00107053
1.092,9.8871,1.092,0.0068336,1.092,0.00598572,1.092,0.00106598
1.094,9.89294,1.094,0.00684239,1.094,0.00600033,1.094,0.00107116
1.096,9.89863,1.096,0.00685118,1.096,0.0060052,1.096,0.00106661
1.098,9.90417,1.098,0.00685997,1.098,0.00601981,1.098,0.00107179
1.1,9.90957,1.1,0.00687755,1.1,0.0060393,1.1,0.00107243
1.102,9.91482,1.102,0.00689952,1.102,0.00605878,1.102,0.00108248
1.104,9.91991,1.104,0.00690831,1.104,0.00606852,1.104,0.0010828
1.106,9.92486,1.106,0.0069171,1.106,0.00607826,1.106,0.00108312
1.108,9.92965,1.108,0.00692589,1.108,0.006088,1.108,0.00108343
1.11,9.9343,1.11,0.00693468,1.11,0.00609287,1.11,0.0010883
1.112,9.93879,1.112,0.00695226,1.112,0.00611235,1.112,0.00108893
1.114,9.94313,1.114,0.00697423,1.114,0.00612696,1.114,0.00109412
1.116,9.94731,1.116,0.00698522,1.116,0.00613183,1.116,0.00109899
1.118,9.95134,1.118,0.00699401,1.118,0.00614157,1.118,0.00110873
1.12,9.95521,1.12,0.0070006,1.12,0.00614644,1.12,0.00110418
1.122,9.95893,1.122,0.00700939,1.122,0.00615132,1.122,0.00110905
1.124,9.96249,1.124,0.00702697,1.124,0.00616593,1.124,0.00111423
1.126,9.9659,1.126,0.00704894,1.126,0.00617567,1.126,0.00112397
1.128,9.96914,1.128,0.00705992,1.128,0.00618054,1.128,0.00112884
1.13,9.97223,1.13,0.00706871,1.13,0.00619028,1.13,0.00112916
1.132,9.97516,1.132,0.00707531,1.132,0.00619515,1.132,0.00113403
1.134,9.97793,1.134,0.0070841,1.134,0.00620002,1.134,0.0011389
1.136,9.98054,1.136,0.00710167,1.136,0.00621463,1.136,0.00114409
1.138,9.98298,1.138,0.00712145,1.138,0.00622924,1.138,0.0011587
1.14,9.98527,1.14,0.00713244,1.14,0.00623898,1.14,0.00115902
1.142,9.9874,1.142,0.00713903,1.142,0.00624872,1.142,0.00116876
1.144,9.98936,1.144,0.00714782,1.144,0.00625359,1.144,0.0011642
1.146,9.99115,1.146,0.00715441,1.146,0.00626333,1.146,0.00117394
1.148,9.99279,1.148,0.00716979,1.148,0.00628282,1.148,0.001184
1.15,9.99426,1.15,0.00718957,1.15,0.0063023,1.15,0.00119406
1.152,9.99556,1.152,0.00719835,1.152,0.00631204,1.152,0.00119437
1.154,9.9967,1.154,0.00720495,1.154,0.00632178,1.154,0.00119469
1.156,9.99767,1.156,0.00721374,1.156,0.00633152,1.156,0.00120443
1.158,9.99847,1.158,0.00722033,1.158,0.00634613,1.158,0.00120962
1.16,9.9991,1.16,0.00723351,1.16,0.00636561,1.16,0.00121967
1.162,9.99957,1.162,0.00725109,1.162,0.00638996,1.162,0.00122517
1.164,9.99987,1.164,0.00725988,1.164,0.00640458,1.164,0.00123979
1.166,9.99999,1.166,0.00726867,1.166,0.00641432,1.166,0.0012401
1.168,9.99995,1.168,0.00727526,1.168,0.00642893,1.168,0.00124529
1.17,9.99974,1.17,0.00728405,1.17,0.00643867,1.17,0.00125503
1.172,9.99935,1.172,0.00729943,1.172,0.00646302,1.172,0.00126053
1.174,9.99879,1.174,0.00731921,1.174,0.00648737,1.174,0.00127546
1.176,9.99806,1.176,0.00733019,1.176,0.00649711,1.176,0.0012852
1.178,9.99716,1.178,0.00733898,1.178,0.00650685,1.178,0.00129494
1.18,9.99608,1.18,0.00734557,1.18,0.0065166,1.18,0.00129526
1.182,9.99483,1.182,0.00735436,1.182,0.00652634,1.182,0.001305
1.184,9.9934,1.184,0.00737194,1.184,0.00654582,1.184,0.00131505
1.186,9.9918,1.186,0.00739172,1.186,0.00656043,1.186,0.00132966
1.188,9.99002,1.188,0.00740051,1.188,0.00657017,1.188,0.00133941
1.19,9.98806,1.19,0.0074093,1.19,0.00657504,1.19,0.00134428
1.192,9.98593,1.192,0.00741808,1.192,0.00658478,1.192,0.00134459
1.194,9.98361,1.194,0.00742687,1.194,0.00658965,1.194,0.00134946
1.196,9.98112,1.196,0.00744445,1.196,0.00660426,1.196,0.00136407
1.198,9.97845,1.198,0.00746423,1.198,0.00661887,1.198,0.00137868
1.2,9.9756,1.2,0.00747302,1.2,0.00662861,1.2,0.001379
1.202,9.97257,1.202,0.00748181,1.202,0.00663348,1.202,0.00138387
1.204,9.96936,1.204,0.0074884,1.204,0.00664323,1.204,0.00139361
1.206,9.96597,1.206,0.00749499,1.206,0.0066481,1.206,0.00139848
1.208,9.96239,1.208,0.00751257,1.208,0.00666271,1.208,0.00140367
1.21,9.95863,1.21,0.00753234,1.21,0.00668219,1.21,0.00142315
1.212,9.95469,1.212,0.00754113,1.212,0.00669193,1.212,0.00142347
1.214,9.95056,1.214,0.00754992,1.214,0.00670167,1.214,0.00143321
1.216,9.94625,1.216,0.00755651,1.216,0.00670654,1.216,0.00143808
1.218,9.94176,1.218,0.0075653,1.218,0.00671628,1.218,0.00143839
1.22,9.93708,1.22,0.00758069,1.22,0.00673576,1.22,0.00144845
1.222,9.93221,1.222,0.00759826,1.222,0.00675524,1.222,0.00145851
1.224,9.92716,1.224,0.00760705,1.224,0.00676012,1.224,0.00146338
1.226,9.92192,1.226,0.00761584,1.226,0.00676986,1.226,0.00146369
1.228,9.91649,1.228,0.00762243,1.228,0.0067796,1.228,0.00147343
1.23,9.91088,1.23,0.00762903,1.23,0.00678934,1.23,0.00147375
1.232,9.90507,1.232,0.0076466,1.232,0.00680395,1.232,0.00147894
1.234,9.89908,1.234,0.00766418,1.234,0.00681856,1.234,0.00149355
1.236,9.8929,1.236,0.00767517,1.236,0.0068283,1.236,0.00149386
1.238,9.88653,1.238,0.00768396,1.238,0.00683804,1.238,0.0015036
1.24,9.87996,1.24,0.00769055,1.24,0.00684291,1.24,0.00150848
1.242,9.87321,1.242,0.00769714,1.242,0.00684778,1.242,0.00150392
1.244,9.86626,1.244,0.00771252,1.244,0.00686239,1.244,0.00151853
1.246,9.85912,1.246,0.0077323,1.246,0.00688188,1.246,0.00153801
1.248,9.85179,1.248,0.00774109,1.248,0.00688675,1.248,0.00153346
1.25,9.84427,1.25,0.00774768,1.25,0.00689649,1.25,0.0015432
1.252,9.83655,1.252,0.00775427,1.252,0.00690136,1.252,0.00154807
1.254,9.82863,1.254,0.00776086,1.254,0.00690623,1.254,0.00155294
1.256,9.82053,1.256,0.00777624,1.256,0.00692084,1.256,0.00155813
1.258,9.81223,1.258,0.00779602,1.258,0.00693545,1.258,0.00157274
1.26,9.80373,1.26,0.00780481,1.26,0.00694032,1.26,0.00157761
1.262,9.79503,1.262,0.0078136,1.262,0.00694519,1.262,0.00158248
1.264,9.78614,1.264,0.00782019,1.264,0.00695006,1.264,0.00158735
1.266,9.77705,1.266,0.00782898,1.266,0.00695493,1.266,0.00159222
1.268,9.76777,1.268,0.00784436,1.268,0.00696954,1.268,0.00159741
1.27,9.75829,1.27,0.00786414,1.27,0.00697928,1.27,0.00160715
1.272,9.74861,1.272,0.00787293,1.272,0.00698902,1.272,0.00161689
1.274,9.73873,1.274,0.00788172,1.274,0.00699389,1.274,0.00161233
1.276,9.72865,1.276,0.00788831,1.276,0.00699876,1.276,0.0016172
1.278,9.71837,1.278,0.0078949,1.278,0.00700851,1.278,0.00162694
1.28,9.70789,1.28,0.00791028,1.28,0.00702312,1.28,0.00163213
1.282,9.69721,1.282,0.00792786,1.282,0.00703773,1.282,0.00163732
1.284,9.68633,1.284,0.00793665,1.284,0.00704747,1.284,0.00164706
1.286,9.67524,1.286,0.00794324,1.286,0.00705234,1.286,0.0016425
1.288,9.66396,1.288,0.00794983,1.288,0.00705721,1.288,0.00164737
1.29,9.65247,1.29,0.00795642,1.29,0.00706695,1.29,0.00165712
1.292,9.64079,1.292,0.00796961,1.292,0.00708156,1.292,0.0016623
1.294,9.62889,1.294,0.00798279,1.294,0.00709617,1.294,0.00166749
1.296,9.6168,1.296,0.00798938,1.296,0.00710104,1.296,0.00167236
1.298,9.6045,1.298,0.00799597,1.298,0.00710591,1.298,0.0016678
1.3,9.592,1.3,0.00800257,1.3,0.00711078,1.3,0.00167267
1.302,9.57929,1.302,0.00800696,1.302,0.00712052,1.302,0.00168242
1.304,9.56637,1.304,0.00802015,1.304,0.00713027,1.304,0.00169216
1.306,9.55326,1.306,0.00803553,1.306,0.00714001,1.306,0.0017019
1.308,9.53993,1.308,0.00804432,1.308,0.00714488,1.308,0.00169734
1.31,9.5264,1.31,0.00805091,1.31,0.00714975,1.31,0.00170221
1.312,9.51267,1.312,0.0080575,1.312,0.00715462,1.312,0.00170708
1.314,9.49872,1.314,0.00806189,1.314,0.00715949,1.314,0.00171195
1.316,9.48457,1.316,0.00807508,1.316,0.00716923,1.316,0.00172169
1.318,9.47021,1.318,0.00809046,1.318,0.00718384,1.318,0.00173631
1.32,9.45565,1.32,0.00809925,1.32,0.00718871,1.32,0.00174118
1.322,9.44087,1.322,0.00810584,1.322,0.00719358,1.322,0.00174605
1.324,9.42589,1.324,0.00811023,1.324,0.00719845,1.324,0.00175092
1.326,9.4107,1.326,0.00811683,1.326,0.00720332,1.326,0.00175579
1.328,9.3953,1.328,0.00813001,1.328,0.00721306,1.328,0.00176553
1.33,9.37969,1.33,0.00814539,1.33,0.0072228,1.33,0.00177527
1.332,9.36387,1.332,0.00815198,1.332,0.00722767,1.332,0.00178014
1.334,9.34784,1.334,0.00816077,1.334,0.00723254,1.334,0.00178501
1.336,9.3316,1.336,0.00816517,1.336,0.00723741,1.336,0.00178988
1.338,9.31515,1.338,0.00817176,1.338,0.00724228,1.338,0.00179475
1.34,9.29849,1.34,0.00818714,1.34,0.00725203,1.34,0.00180449
1.342,9.28161,1.342,0.00820252,1.342,0.00726177,1.342,0.00181423
1.344,9.26453,1.344,0.00821131,1.344,0.00726664,1.344,0.0018191
1.346,9.24723,1.346,0.0082179,1.346,0.00727638,1.346,0.00182884
1.348,9.22972,1.348,0.0082223,1.348,0.00728125,1.348,0.00183371
1.35,9.212,1.35,0.00822889,1.35,0.00728612,1.35,0.00183858
1.352,9.19407,1.352,0.00824207,1.352,0.00729586,1.352,0.00184832
1.354,9.17592,1.354,0.00825965,1.354,0.00731047,1.354,0.00186294
1.356,9.15757,1.356,0.00826844,1.356,0.00731534,1.356,0.00186781
1.358,9.13899,1.358,0.00827723,1.358,0.00732021,1.358,0.00187268
1.36,9.12021,1.36,0.00828382,1.36,0.00732508,1.36,0.00187755
1.362,9.10121,1.362,0.00828822,1.362,0.00732995,1.362,0.00188242
1.364,9.08199,1.364,0.0083036,1.364,0.00734456,1.364,0.00189703
1.366,9.06257,1.366,0.00831898,1.366,0.0073543,1.366,0.00190677
1.368,9.04292,1.368,0.00832777,1.368,0.00736404,1.368,0.00191651
1.37,9.02307,1.37,0.00833436,1.37,0.00736892,1.37,0.00192138
1.372,9.003,1.372,0.00833875,1.372,0.00737379,1.372,0.00192625
1.374,8.98271,1.374,0.00834535,1.374,0.00738353,1.374,0.00193599
1.376,8.96221,1.376,0.00835853,1.376,0.00739814,1.376,0.0019506
1.378,8.94149,1.378,0.00837391,1.378,0.00741275,1.378,0.00196521
1.38,8.92056,1.38,0.0083827,1.38,0.00741762,1.38,0.00197008
1.382,8.89941,1.382,0.00838929,1.382,0.00742736,1.382,0.00197983
1.384,8.87805,1.384,0.00839369,1.384,0.00743223,1.384,0.0019847
