Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
6.762,9.24776,6.762,-0.00270927,6.762,-0.00245468,6.762,-0.00567796
6.764,9.264,6.764,-0.00274003,6.764,-0.0026154,6.764,-0.00586696
6.766,9.28007,6.766,-0.0027686,6.766,-0.00277613,6.766,-0.00604653
6.768,9.29598,6.768,-0.00288725,6.768,-0.00298556,6.768,-0.00630308
6.77,9.31172,6.77,-0.00298393,6.77,-0.00309757,6.77,-0.00644338
6.772,9.32729,6.772,-0.00311357,6.772,-0.0031755,6.772,-0.00654015
6.774,9.34269,6.774,-0.003252,6.774,-0.00329726,6.774,-0.00669019
6.776,9.35793,6.776,-0.00339263,6.776,-0.00340441,6.776,-0.00683504
6.778,9.373,6.778,-0.00367608,6.778,-0.00366741,6.778,-0.00714516
6.78,9.3879,6.78,-0.00392218,6.78,-0.00388171,6.78,-0.00742543
6.782,9.40263,6.782,-0.00400788,6.782,-0.00399373,6.782,-0.0075563
6.784,9.41719,6.784,-0.00404962,6.784,-0.00409601,6.784,-0.00768686
6.786,9.43158,6.786,-0.00405402,6.786,-0.00422264,6.786,-0.00783234
6.788,9.4458,6.788,-0.00405402,6.788,-0.00433466,6.788,-0.0079632
6.79,9.45984,6.79,-0.00410016,6.79,-0.00451486,6.79,-0.00818111
6.792,9.47372,6.792,-0.00421442,6.792,-0.0046902,6.792,-0.00840357
6.794,9.48743,6.794,-0.00428913,6.794,-0.00479734,6.794,-0.00852956
6.796,9.50096,6.796,-0.00436384,6.796,-0.00488014,6.796,-0.00863121
6.798,9.51432,6.798,-0.00442976,6.798,-0.0049532,6.798,-0.00872312
6.8,9.52751,6.8,-0.00448689,6.8,-0.00503599,6.8,-0.00883419
6.802,9.54052,6.802,-0.00463411,6.802,-0.00528925,6.802,-0.00917227
6.804,9.55336,6.804,-0.00467805,6.804,-0.0053477,6.804,-0.00924957
6.806,9.56602,6.806,-0.00470442,6.806,-0.00540614,6.806,-0.00932686
6.808,9.57851,6.808,-0.00470881,6.808,-0.00544998,6.808,-0.00938954
6.81,9.59083,6.81,-0.00470442,6.81,-0.00550842,6.81,-0.00946684
6.812,9.60297,6.812,-0.00472859,6.812,-0.00572272,6.812,-0.00974711
6.814,9.61494,6.814,-0.00474177,6.814,-0.00576655,6.814,-0.00980979
6.816,9.62672,6.816,-0.00475715,6.816,-0.00578604,6.816,-0.00984812
6.818,9.63834,6.818,-0.00477034,6.818,-0.00582013,6.818,-0.00991049
6.82,9.64977,6.82,-0.00478792,6.82,-0.00586396,6.82,-0.0100014
6.822,9.66103,6.822,-0.00479231,6.822,-0.00589805,6.822,-0.0100638
6.824,9.67211,6.824,-0.00479451,6.824,-0.00592241,6.824,-0.010107
6.826,9.68301,6.826,-0.00479231,6.826,-0.00594189,6.826,-0.0101548
6.828,9.69373,6.828,-0.00479231,6.828,-0.00596137,6.828,-0.0102025
6.83,9.70428,6.83,-0.00479011,6.83,-0.00598085,6.83,-0.0102691
6.832,9.71464,6.832,-0.00478792,6.832,-0.00597111,6.832,-0.0103159
6.834,9.72483,6.834,-0.00478572,6.834,-0.00595163,6.834,-0.0103247
6.836,9.73484,6.836,-0.00477913,6.836,-0.00593215,6.836,-0.0103335
6.838,9.74466,6.838,-0.00476594,6.838,-0.00591267,6.838,-0.0103517
6.84,9.75431,6.84,-0.00474837,6.84,-0.00589805,6.84,-0.0103654
6.842,9.76377,6.842,-0.004722,6.842,-0.00587857,6.842,-0.0103648
6.844,9.77306,6.844,-0.00465608,6.844,-0.00582013,6.844,-0.0103535
6.846,9.78216,6.846,-0.00461653,6.846,-0.00577629,6.846,-0.0103285
6.848,9.79108,6.848,-0.00457258,6.848,-0.0057422,6.848,-0.0103132
6.85,9.79982,6.85,-0.00452644,6.85,-0.00570324,6.85,-0.0102931
6.852,9.80838,6.852,-0.0044737,6.852,-0.00566915,6.852,-0.0102684
6.854,9.81675,6.854,-0.00434406,6.854,-0.00559122,6.854,-0.0102188
6.856,9.82494,6.856,-0.00410456,6.856,-0.00544024,6.856,-0.0100867
6.858,9.83295,6.858,-0.00402106,6.858,-0.00538666,6.858,-0.0100331
6.86,9.84077,6.86,-0.00395953,6.86,-0.00532822,6.86,-0.00997464
6.862,9.84841,6.862,-0.00392438,6.862,-0.00527464,6.862,-0.00993049
6.864,9.85586,6.864,-0.00384088,6.864,-0.00516749,6.864,-0.00982335
6.866,9.86313,6.866,-0.00378375,6.866,-0.00510905,6.866,-0.00977433
6.868,9.87022,6.868,-0.00370904,6.868,-0.00504086,6.868,-0.00970614
6.87,9.87712,6.87,-0.00362994,6.87,-0.00495807,6.87,-0.00962334
6.872,9.88383,6.872,-0.00354864,6.872,-0.00486553,6.872,-0.00953081
6.874,9.89036,6.874,-0.0033355,6.874,-0.0046561,6.874,-0.00932138
6.876,9.89671,6.876,-0.00304546,6.876,-0.00446616,6.876,-0.00913143
6.878,9.90286,6.878,-0.00288945,6.878,-0.00437849,6.878,-0.00905319
6.88,9.90883,6.88,-0.0027664,6.88,-0.00427134,6.88,-0.00894604
6.882,9.91462,6.882,-0.00267631,6.882,-0.00414958,6.882,-0.00883371
6.884,9.92021,6.884,-0.00259941,6.884,-0.00403269,6.884,-0.00871682
6.886,9.92562,6.886,-0.00251591,6.886,-0.00390606,6.886,-0.00859961
6.888,9.93084,6.888,-0.0022786,6.888,-0.00368202,6.888,-0.00840385
6.89,9.93587,6.89,-0.00214456,6.89,-0.00355539,6.89,-0.00828664
6.892,9.94072,6.892,-0.00203031,6.892,-0.00339954,6.892,-0.00814021
6.894,9.94538,6.894,-0.00193143,6.894,-0.00323395,6.894,-0.00798404
6.896,9.94984,6.896,-0.00182156,6.896,-0.00306835,6.896,-0.00781845
6.898,9.95412,6.898,-0.00152712,6.898,-0.00281509,6.898,-0.00760289
6.9,9.95821,6.9,-0.00102174,6.9,-0.00238163,6.9,-0.00718827
6.902,9.96211,6.902,-0.000867934,6.902,-0.00218194,6.902,-0.00699801
6.904,9.96582,6.904,-0.00076466,6.904,-0.00199199,6.904,-0.00681749
6.906,9.96934,6.906,-0.000725109,6.906,-0.00183127,6.906,-0.00666619
6.908,9.97267,6.908,-0.000665782,6.908,-0.00158775,6.908,-0.00645095
6.91,9.97581,6.91,-0.000617441,6.91,-0.00144164,6.91,-0.00630484
6.912,9.97876,6.912,-0.000531747,6.912,-0.00127604,6.912,-0.00613924
6.914,9.98152,6.914,-0.000421882,6.914,-0.00107149,6.914,-0.00593468
6.916,9.98409,6.916,-0.000320806,6.916,-0.000876672,6.916,-0.00573987
6.918,9.98647,6.918,-4.83E-05,6.918,-0.000472429,6.918,-0.00533563
6.92,9.98865,6.92,0.000371344,6.92,-0.000180205,6.92,-0.00503398
6.922,9.99064,6.922,0.000595468,6.922,-3.41E-05,6.922,-0.00488786
6.924,9.99245,6.924,0.000758069,6.924,0.000141242,6.924,-0.00470311
6.926,9.99406,6.926,0.000870131,6.926,0.000404243,6.926,-0.00442125
6.928,9.99547,6.928,0.00104811,6.928,0.000715949,6.928,-0.00410012
6.93,9.9967,6.93,0.00124147,6.93,0.000954598,6.93,-0.00385205
6.932,9.99773,6.932,0.00135134,6.932,0.00111532,6.932,-0.00369133
6.934,9.99857,6.934,0.00144582,6.934,0.00131988,6.934,-0.00347734
6.936,9.99922,6.936,0.00150735,6.936,0.00150982,6.936,-0.00327797
6.938,9.99967,6.938,0.00157107,6.938,0.00169977,6.938,-0.0030786
6.94,9.99993,6.94,0.00165676,6.94,0.00188484,6.94,-0.00287468
6.942,10,6.942,0.00193802,6.942,0.0021722,6.942,-0.0025779
6.944,9.99987,6.944,0.00208744,6.944,0.00229883,6.944,-0.00243242
6.946,9.99955,6.946,0.00224564,6.946,0.0024352,6.946,-0.00228662
6.948,9.99904,6.948,0.00239286,6.948,0.00260566,6.948,-0.00208789
6.95,9.99833,6.95,0.00254447,6.95,0.00280048,6.95,-0.00187422
6.952,9.99742,6.952,0.00287627,6.952,0.00309757,6.952,-0.00154885
6.954,9.99633,6.954,0.00324981,6.954,0.00355052,6.954,-0.00105821
6.956,9.99504,6.956,0.00332671,6.956,0.00374534,6.956,-0.00084454
6.958,9.99355,6.958,0.00335088,6.958,0.00389145,6.958,-0.000679578
6.96,9.99187,6.96,0.00332451,6.96,0.00401321,6.96,-0.000557818
6.962,9.98999,6.962,0.00331133,6.962,0.00422264,6.962,-0.000320117
6.964,9.98792,6.964,0.00335747,6.964,0.00433953,6.964,-0.000193802
6.966,9.98565,6.966,0.00344317,6.966,0.00445642,6.966,-5.81E-05
6.968,9.98319,6.968,0.00352007,6.968,0.00457818,6.968,7.31E-05
6.97,9.98053,6.97,0.00360137,6.97,0.00473403,6.97,0.000238399
6.972,9.97768,6.972,0.00384088,6.972,0.00501164,6.972,0.000563136
6.974,9.97463,6.974,0.00413092,6.974,0.00518211,6.974,0.000771299
6.976,9.97139,6.976,0.00424079,6.976,0.00526003,6.976,0.000868075
6.978,9.96795,6.978,0.0043111,6.978,0.00537692,6.978,0.00100381
6.98,9.96431,6.98,0.00433967,6.98,0.0054792,6.98,0.00113437
6.982,9.96048,6.982,0.00435065,6.982,0.00557174,6.982,0.00124575
6.984,9.95645,6.984,0.0043946,6.984,0.00564479,6.984,0.00134708
6.986,9.95223,6.986,0.00449787,6.986,0.00579091,6.986,0.0015309
6.988,9.94781,6.988,0.00454621,6.988,0.00589318,6.988,0.00165202
6.99,9.94319,6.99,0.00456159,6.99,0.00598572,6.99,0.00175399
6.992,9.93838,6.992,0.00457478,6.992,0.00603443,6.992,0.00181212
6.994,9.93337,6.994,0.00459455,6.994,0.00609287,6.994,0.00188941
6.996,9.92816,6.996,0.00463191,6.996,0.00612696,6.996,0.0019235
6.998,9.92276,6.998,0.00470662,6.998,0.00615132,6.998,0.00197613
7,9.91716,7,0.00472859,7,0.00617567,7,0.00200991
7.002,9.91136,7.002,0.00474617,7.002,0.00622924,7.002,0.00208233
7.004,9.90537,7.004,0.00475715,7.004,0.00630717,7.004,0.00216968
7.006,9.89918,7.006,0.00476814,7.006,0.00632178,7.006,0.00218429
7.008,9.89279,7.008,0.00477473,7.008,0.00633639,7.008,0.00220833
7.01,9.88621,7.01,0.00477254,7.01,0.006351,7.01,0.00224179
7.012,9.87943,7.012,0.00477034,7.012,0.00634613,7.012,0.00223692
7.014,9.87245,7.014,0.00477034,7.014,0.00634126,7.014,0.00223205
7.016,9.86528,7.016,0.00477034,7.016,0.00630717,7.016,0.00219796
7.018,9.85791,7.018,0.00476375,7.018,0.00626333,7.018,0.00215412
7.02,9.85034,7.02,0.00475935,7.02,0.00622437,7.02,0.00211516
7.022,9.84257,7.022,0.00475056,7.022,0.00618541,7.022,0.0020762
7.024,9.83461,7.024,0.00473738,7.024,0.00614644,7.024,0.00203723
7.026,9.82645,7.026,0.0047176,7.026,0.00611722,7.026,0.00200801
7.028,9.81809,7.028,0.00465828,7.028,0.00601981,7.028,0.0019106
7.03,9.80954,7.03,0.00457478,7.03,0.0058737,7.03,0.00174564
7.032,9.80079,7.032,0.00452644,7.032,0.00582013,7.032,0.00169207
7.034,9.79184,7.034,0.00448029,7.034,0.00577142,7.034,0.00164336
7.036,9.7827,7.036,0.00443635,7.036,0.00570324,7.036,0.00156575
7.038,9.77336,7.038,0.0043924,7.038,0.00563992,7.038,0.00150244
7.04,9.76382,7.04,0.00433747,7.04,0.00556687,7.04,0.00142938
7.042,9.75408,7.042,0.00419025,7.042,0.00541101,7.042,0.0012641
7.044,9.74415,7.044,0.00409796,7.044,0.00531361,7.044,0.00115727
7.046,9.73402,7.046,0.00399249,7.046,0.00520159,7.046,0.00104525
7.048,9.72369,7.048,0.00389362,7.048,0.00509931,7.048,0.000933547
7.05,9.71317,7.05,0.00379693,7.05,0.00501164,7.05,0.00084588
7.052,9.70245,7.052,0.00358599,7.052,0.00484118,7.052,0.000675416
7.054,9.69153,7.054,0.0032586,7.054,0.00450025,7.054,0.000315638
7.056,9.68042,7.056,0.00315972,7.056,0.00438823,7.056,0.000203619
7.058,9.66911,7.058,0.003096,7.058,0.00427621,7.058,9.16E-05
7.06,9.65761,7.06,0.00307183,7.06,0.00414471,7.06,-3.99E-05
7.062,9.6459,7.062,0.00302348,7.062,0.00393041,7.062,-0.000263623
7.064,9.634,7.064,0.00297954,7.064,0.00379404,7.064,-0.000399994
7.066,9.62191,7.066,0.00290923,7.066,0.00366741,7.066,-0.000545474
7.068,9.60962,7.068,0.00279936,7.068,0.00349695,7.068,-0.000725363
7.07,9.59713,7.07,0.00265214,7.07,0.00334109,7.07,-0.000890641
7.072,9.58445,7.072,0.00225882,7.072,0.00308783,7.072,-0.00117218
7.074,9.57157,7.074,0.00181277,7.074,0.00282483,7.074,-0.0014823
7.076,9.55849,7.076,0.00161282,7.076,0.00265924,7.076,-0.00166674
7.078,9.54522,7.078,0.00147659,7.078,0.00251313,7.078,-0.00184113
7.08,9.53176,7.08,0.00141726,7.08,0.00234753,7.08,-0.002035
7.082,9.51809,7.082,0.00135134,7.082,0.00214785,7.082,-0.00227238
7.084,9.50424,7.084,0.0013008,7.084,0.00196277,7.084,-0.00248573
7.086,9.49019,7.086,0.00125686,7.086,0.00178744,7.086,-0.00267992
7.088,9.47594,7.088,0.00119094,7.088,0.00160723,7.088,-0.0028884
7.09,9.4615,7.09,0.00109206,7.09,0.00142216,7.09,-0.00310175
7.092,9.44686,7.092,0.000953628,7.092,0.00124195,7.092,-0.0033008
7.094,9.43203,7.094,0.000318609,7.094,0.00085232,7.094,-0.00376583
7.096,9.417,7.096,3.96E-05,7.096,0.00073543,7.096,-0.003911
7.098,9.40178,7.098,-0.000202152,7.098,0.000574707,7.098,-0.00409999
7.1,9.38636,7.1,-0.000353765,7.1,0.00036041,7.1,-0.00433314
7.102,9.37075,7.102,-0.000446052,7.102,0.000228909,7.102,-0.00448349
7.104,9.35495,7.104,-0.000582285,7.104,-0.00012663,7.104,-0.0048673
7.106,9.33895,7.106,-0.000593271,7.106,-0.000326317,7.106,-0.00507642
7.108,9.32276,7.108,-0.00060206,7.108,-0.000511392,7.108,-0.00526149
7.11,9.30638,7.11,-0.000630625,7.11,-0.000691597,7.11,-0.00546055
7.112,9.2898,7.112,-0.000819593,7.112,-0.00104227,7.112,-0.00583006
7.114,9.27303,7.114,-0.000988785,7.114,-0.00114941,7.114,-0.00593721
7.116,9.25607,7.116,-0.00118654,7.116,-0.00129066,7.116,-0.0060973
7.118,9.23891,7.118,-0.00138869,7.118,-0.00141242,7.118,-0.00623791
7.12,9.22156,7.12,-0.00159304,7.12,-0.0015634,7.12,-0.00640775
7.122,9.20402,7.122,-0.00198416,7.122,-0.0019092,7.122,-0.00679124
7.124,9.18629,7.124,-0.00232694,7.124,-0.0022209,7.124,-0.00713122
7.126,9.16836,7.126,-0.00244999,7.126,-0.00232805,7.126,-0.00723837
7.128,9.15025,7.128,-0.00250932,7.128,-0.00246442,7.128,-0.00739359
7.13,9.13194,7.13,-0.00250932,7.13,-0.00261053,7.13,-0.00754913
7.132,9.11344,7.132,-0.00250932,7.132,-0.00272255,7.132,-0.00766115
7.134,9.09475,7.134,-0.0026016,7.134,-0.00302452,7.134,-0.00799139
7.136,9.07587,7.136,-0.00283452,7.136,-0.0032583,7.136,-0.00823459
7.138,9.0568,7.138,-0.00298174,7.138,-0.00337032,7.138,-0.00836546
7.14,9.03754,7.14,-0.00312017,7.14,-0.00350182,7.14,-0.00851581
7.142,9.01808,7.142,-0.00324102,7.142,-0.00364793,7.142,-0.00867135
7.144,8.99844,7.144,-0.00334869,7.144,-0.00377456,7.144,-0.00881683
7.146,8.97861,7.146,-0.00345855,7.146,-0.00391093,7.146,-0.00898147
7.148,8.95859,7.148,-0.00369146,7.148,-0.00409601,7.148,-0.00919482
7.15,8.93838,7.15,-0.00380353,7.15,-0.0042129,7.15,-0.00932114
7.152,8.91798,7.152,-0.00389801,7.152,-0.0043444,7.152,-0.00948091
7.154,8.89739,7.154,-0.00395953,7.154,-0.00446616,7.154,-0.0096121
7.156,8.87662,7.156,-0.00399909,7.156,-0.00460253,7.156,-0.00975789
7.158,8.85565,7.158,-0.0040716,7.158,-0.00479247,7.158,-0.00999496
7.16,8.8345,7.16,-0.00423859,7.16,-0.00503112,7.16,-0.0102902
7.162,8.81316,7.162,-0.00430891,7.162,-0.00508957,7.162,-0.010358
7.164,8.79164,7.164,-0.00437263,7.164,-0.00515288,7.164,-0.0104308
7.166,8.76993,7.166,-0.00441877,7.166,-0.00523568,7.166,-0.0105418
7.168,8.74803,7.168,-0.00448249,7.168,-0.0053964,7.168,-0.0107403
7.17,8.72594,7.17,-0.00451106,7.17,-0.00545972,7.17,-0.0108224
7.172,8.70367,7.172,-0.00453962,7.172,-0.00551329,7.172,-0.0108949
7.174,8.68121,7.174,-0.00457258,7.174,-0.00557174,7.174,-0.0109721
7.176,8.65857,7.176,-0.00460554,7.176,-0.00562531,7.176,-0.0110351
7.178,8.63574,7.178,-0.00467585,7.178,-0.00572759,7.178,-0.0111751
7.18,8.61273,7.18,-0.00474177,7.18,-0.00580552,7.18,-0.0112813
7.182,8.58954,7.182,-0.00476814,7.182,-0.00584448,7.182,-0.0113297
7.184,8.56616,7.184,-0.00477913,7.184,-0.00587857,7.184,-0.0113827
7.186,8.54259,7.186,-0.00478132,7.186,-0.0059078,7.186,-0.0114307
7.188,8.51884,7.188,-0.00478132,7.188,-0.00592728,7.188,-0.0114502
7.19,8.49491,7.19,-0.00479231,7.19,-0.00599546,7.19,-0.0115561
7.192,8.4708,7.192,-0.00479231,7.192,-0.00601007,7.192,-0.0115801
7.194,8.44651,7.194,-0.00479011,7.194,-0.00601494,7.194,-0.0115944
7.196,8.42203,7.196,-0.00478792,7.196,-0.00601007,7.196,-0.0115896
7.198,8.39737,7.198,-0.00478572,7.198,-0.00600033,7.198,-0.0115798
7.2,8.37253,7.2,-0.00478132,7.2,-0.00598572,7.2,-0.0115652
7.202,8.34751,7.202,-0.00477913,7.202,-0.00597111,7.202,-0.0115506
7.204,8.32231,7.204,-0.00477254,7.204,-0.0059565,7.204,-0.011536
7.206,8.29693,7.206,-0.00476155,7.206,-0.00592728,7.206,-0.0115068
7.208,8.27137,7.208,-0.00474177,7.208,-0.00590292,7.208,-0.0114824
7.21,8.24563,7.21,-0.00464509,7.21,-0.00579578,7.21,-0.0113753
7.212,8.21971,7.212,-0.00460334,7.212,-0.00575681,7.212,-0.0113363
7.214,8.19362,7.214,-0.00456159,7.214,-0.00572272,7.214,-0.0113022
7.216,8.16734,7.216,-0.00452424,7.216,-0.00568863,7.216,-0.0112681
7.218,8.14089,7.218,-0.00442976,7.218,-0.00558148,7.218,-0.011161
7.22,8.11426,7.22,-0.00437482,7.22,-0.00552303,7.22,-0.0111025
7.222,8.08746,7.222,-0.0043133,7.222,-0.00545972,7.222,-0.0110392
7.224,8.06047,7.224,-0.00425178,7.224,-0.0053964,7.224,-0.0109759
7.226,8.03332,7.226,-0.00418586,7.226,-0.00533309,7.226,-0.0109126
7.228,8.00598,7.228,-0.00401447,7.228,-0.00518698,7.228,-0.0107665
7.23,7.97847,7.23,-0.00379254,7.23,-0.00503112,7.23,-0.0106106
7.232,7.95079,7.232,-0.00367608,7.232,-0.00494833,7.232,-0.0105278
7.234,7.92293,7.234,-0.0035794,7.234,-0.00486553,7.234,-0.010445
7.236,7.8949,7.236,-0.00350469,7.236,-0.00477299,7.236,-0.0103525
7.238,7.8667,7.238,-0.00343438,7.238,-0.00467558,7.238,-0.0102551
7.24,7.83832,7.24,-0.00334869,7.24,-0.00458305,7.24,-0.0101625
7.242,7.80977,7.242,-0.00311797,7.242,-0.00439797,7.242,-0.00997745
7.244,7.78105,7.244,-0.00299053,7.244,-0.00428108,7.244,-0.00986056
7.246,7.75215,7.246,-0.00287407,7.246,-0.00414471,7.246,-0.00972419
7.248,7.72309,7.248,-0.0027686,7.248,-0.0039986,7.248,-0.00957808
7.25,7.69386,7.25,-0.00265654,7.25,-0.00387684,7.25,-0.00945632
7.252,7.66445,7.252,-0.00236869,7.252,-0.00366741,7.252,-0.00924689
7.254,7.63488,7.254,-0.00189188,7.254,-0.00328265,7.254,-0.00886213
7.256,7.60514,7.256,-0.00175784,7.256,-0.00311219,7.256,-0.00868224
7.258,7.57522,7.258,-0.00167654,7.258,-0.00294659,7.258,-0.00850722
7.26,7.54515,7.26,-0.00165237,7.26,-0.00281022,7.26,-0.00838028
7.262,7.5149,7.262,-0.00159963,7.262,-0.00261053,7.262,-0.00819002
7.264,7.48449,7.264,-0.0015425,7.264,-0.0024839,7.264,-0.00806339
7.266,7.45391,7.266,-0.00144582,7.266,-0.00232318,7.266,-0.00789324
7.268,7.42316,7.268,-0.00133376,7.268,-0.00213811,7.268,-0.00768931
7.27,7.39225,7.27,-0.00122609,7.27,-0.00196764,7.27,-0.00750942
7.272,7.36117,7.272,-0.000920669,7.272,-0.00160723,7.272,-0.00713016
7.274,7.32993,7.274,-0.000465828,7.274,-0.00134423,7.274,-0.00685774
7.276,7.29853,7.276,-0.000235111,7.276,-0.00120299,7.276,-0.00670707
7.278,7.26696,7.278,-6.59E-05,7.278,-0.00102765,7.278,-0.00650346
7.28,7.23523,7.28,4.39E-05,7.28,-0.000793875,7.28,-0.00625083
7.282,7.20334,7.282,0.000129641,7.282,-0.0006088,7.282,-0.00605633
7.284,7.17128,7.284,0.000329595,7.284,-0.000345798,7.284,-0.00578391
7.286,7.13907,7.286,0.000608652,7.286,-9.74E-05,7.286,-0.00552609
7.288,7.10669,7.288,0.000722912,7.288,0.000112019,7.288,-0.00530724
7.29,7.07416,7.29,0.000802015,7.29,0.000340928,7.29,-0.00505006
7.292,7.04146,7.292,0.000865736,7.292,0.000545485,7.292,-0.00481723
7.294,7.00861,7.294,0.000953628,7.294,0.000745171,7.294,-0.00460812
7.296,6.9756,7.296,0.00108107,7.296,0.00085232,7.296,-0.00450097
7.298,6.94243,7.298,0.00144363,7.298,0.00107636,7.298,-0.00423923
7.3,6.9091,7.3,0.00160623,7.3,0.00123708,7.3,-0.00405966
7.302,6.87562,7.302,0.00177102,7.302,0.00148547,7.302,-0.00377357
7.304,6.84198,7.304,0.00191824,7.304,0.00171925,7.304,-0.00350209
7.306,6.80819,7.306,0.00205887,7.306,0.0018751,7.306,-0.00332739
7.308,6.77424,7.308,0.00237528,7.308,0.00212349,7.308,-0.00303187
7.31,6.74014,7.31,0.00278398,7.31,0.00262028,7.31,-0.00245969
7.312,6.70588,7.312,0.00287187,7.312,0.00281996,7.312,-0.00221288
7.314,6.67147,7.314,0.00290483,7.314,0.00303426,7.314,-0.00197031
7.316,6.63691,7.316,0.00288945,7.316,0.00315115,7.316,-0.00183457
7.318,6.6022,7.318,0.00289384,7.318,0.00333135,7.318,-0.00159782
7.32,6.56734,7.32,0.00294438,7.32,0.0034385,7.32,-0.00147182
7.322,6.53232,7.322,0.00304326,7.322,0.00358948,7.322,-0.00128314
7.324,6.49716,7.324,0.00313994,7.324,0.00377943,7.324,-0.00104607
7.326,6.46185,7.326,0.00323003,7.326,0.00396451,7.326,-0.000813868
7.328,6.42639,7.328,0.00349151,7.328,0.00428108,7.328,-0.000412469
7.33,6.39078,7.33,0.0038233,7.33,0.00443206,7.33,-0.000167238
7.332,6.35503,7.332,0.00395075,7.332,0.00451973,7.332,-4.19E-05
7.334,6.31912,7.334,0.00403864,7.334,0.00463662,7.334,0.000140991
7.336,6.28308,7.336,0.00407819,7.336,0.00483144,7.336,0.000411206
7.338,6.24689,7.338,0.00410016,7.338,0.00493372,7.338,0.000570033
7.34,6.21055,7.34,0.00416828,7.34,0.00504086,7.34,0.000780854
7.342,6.17407,7.342,0.00430671,7.342,0.00515775,7.342,0.00101084
7.344,6.13745,7.344,0.00437043,7.344,0.0052649,7.344,0.00117454
7.346,6.10068,7.346,0.0043968,7.346,0.00536718,7.346,0.00136164
7.348,6.06377,7.348,0.00441657,7.348,0.00548407,7.348,0.0015445
7.35,6.02673,7.35,0.00444734,7.35,0.00558148,7.35,0.00169846
7.352,5.98954,7.352,0.0045572,7.352,0.00563992,7.352,0.00187
7.354,5.95221,7.354,0.0046407,7.354,0.00567889,7.354,0.00202206
7.356,5.91474,7.356,0.00467585,7.356,0.00578604,7.356,0.00218576
7.358,5.87714,7.358,0.00470222,7.358,0.00588344,7.358,0.00233972
7.36,5.8394,7.36,0.0047198,7.36,0.00596137,7.36,0.00246477
7.362,5.80152,7.362,0.00473298,7.362,0.00600033,7.362,0.00254143
7.364,5.76351,7.364,0.00474617,7.364,0.00605391,7.364,0.00266098
7.366,5.72536,7.366,0.00474617,7.366,0.00616106,7.366,0.0028341
7.368,5.68707,7.368,0.00474617,7.368,0.0062195,7.368,0.00292082
7.37,5.64865,7.37,0.00474617,7.37,0.00624872,7.37,0.00296889
7.372,5.6101,7.372,0.00474617,7.372,0.00628282,7.372,0.00301241
7.374,5.57142,7.374,0.00474617,7.374,0.0063023,7.374,0.00305074
7.376,5.5326,7.376,0.00474177,7.376,0.00634126,7.376,0.00309913
7.378,5.49366,7.378,0.00474177,7.378,0.00636074,7.378,0.00311861
7.38,5.45458,7.38,0.00473958,7.38,0.00638022,7.38,0.00313809
7.382,5.41538,7.382,0.00473298,7.382,0.00639484,7.382,0.0031527
7.384,5.37605,7.384,0.004722,7.384,0.00640945,7.384,0.00316732
7.386,5.33658,7.386,0.00464289,7.386,0.006351,7.386,0.00310887
7.388,5.297,7.388,0.00460554,7.388,0.00631204,7.388,0.00306991
7.39,5.25728,7.39,0.00457038,7.39,0.00629743,7.39,0.0030553
7.392,5.21744,7.392,0.00453742,7.392,0.00627795,7.392,0.00303581
7.394,5.17748,7.394,0.00450007,7.394,0.00624385,7.394,0.00300172
7.396,5.13739,7.396,0.00445393,7.396,0.0062195,7.396,0.00297737
7.398,5.09718,7.398,0.00432429,7.398,0.00612209,7.398,0.00287996
7.4,5.05684,7.4,0.00424079,7.4,0.00606365,7.4,0.00282152
7.402,5.01639,7.402,0.00414631,7.402,0.00598085,7.402,0.00273872
7.404,4.97581,7.404,0.00405402,7.404,0.00590292,7.404,0.00267022
7.406,4.93512,7.406,0.00395953,7.406,0.00583474,7.406,0.00261146
7.408,4.8943,7.408,0.00375079,7.408,0.00569837,7.408,0.00249394
7.41,4.85337,7.41,0.0034146,7.41,0.00541588,7.41,0.00222088
7.412,4.81232,7.412,0.00331133,7.412,0.00528925,7.412,0.00210367
7.414,4.77115,7.414,0.00324761,7.414,0.00517236,7.414,0.00199621
7.416,4.72987,7.416,0.00322564,7.416,0.00506035,7.416,0.00190304
7.418,4.68847,7.418,0.00318389,7.418,0.00485579,7.418,0.00172676
7.42,4.64696,7.42,0.00314434,7.42,0.00472429,7.42,0.00160468
7.422,4.60534,7.422,0.00307622,7.422,0.00459766,7.422,0.00147805
7.424,4.5636,7.424,0.00296636,7.424,0.00443206,7.424,0.00132188
7.426,4.52175,7.426,0.00281694,7.426,0.0042616,7.426,0.00115142
7.428,4.47979,7.428,0.00243681,7.428,0.00396938,7.428,0.000859192
7.43,4.43772,7.43,0.00201932,7.43,0.00369663,7.43,0.00058645
7.432,4.39554,7.432,0.00182596,7.432,0.0035213,7.432,0.00040169
