Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
0.736,0,0.736,0.00446931,0.736,0.00382326,0.736,0.00382326
0.738,0,0.738,0.0044781,0.738,0.00382813,0.738,0.00382813
0.74,0,0.74,0.00449787,0.74,0.00384275,0.74,0.00384275
0.742,0,0.742,0.00452204,0.742,0.00385736,0.742,0.00385736
0.744,0,0.744,0.00453523,0.744,0.0038671,0.744,0.0038671
0.746,0,0.746,0.00454621,0.746,0.00387197,0.746,0.00387197
0.748,0,0.748,0.004555,0.748,0.00388171,0.748,0.00388171
0.75,0,0.75,0.00456599,0.75,0.00388658,0.75,0.00388658
0.752,0,0.752,0.00458796,0.752,0.00390119,0.752,0.00390119
0.754,0,0.754,0.00461433,0.754,0.00392067,0.754,0.00392067
0.756,0,0.756,0.00462751,0.756,0.00392554,0.756,0.00392554
0.758,0,0.758,0.0046385,0.758,0.00393528,0.758,0.00393528
0.76,0,0.76,0.00464729,0.76,0.00394502,0.76,0.00394502
0.762,0,0.762,0.00465608,0.762,0.00395476,0.762,0.00395476
0.764,0,0.764,0.00467805,0.764,0.00397425,0.764,0.00397425
0.766,0,0.766,0.00470442,0.766,0.00399373,0.766,0.00399373
0.768,0,0.768,0.0047176,0.768,0.00400834,0.768,0.00400834
0.77,0,0.77,0.00472859,0.77,0.00401808,0.77,0.00401808
0.772,0,0.772,0.00473738,0.772,0.00403269,0.772,0.00403269
0.774,0,0.774,0.00474837,0.774,0.00404243,0.774,0.00404243
0.776,0,0.776,0.00477034,0.776,0.00406678,0.776,0.00406678
0.778,0,0.778,0.00479451,0.778,0.00409601,0.778,0.00409601
0.78,0,0.78,0.0048055,0.78,0.00411062,0.78,0.00411062
0.782,0,0.782,0.00481648,0.782,0.00412523,0.782,0.00412523
0.784,0,0.784,0.00482307,0.784,0.00414471,0.784,0.00414471
0.786,0,0.786,0.00483186,0.786,0.00415445,0.786,0.00415445
0.788,0,0.788,0.00485164,0.788,0.00418854,0.788,0.00418854
0.79,0,0.79,0.00487141,0.79,0.00422264,0.79,0.00422264
0.792,0,0.792,0.0048824,0.792,0.00423725,0.792,0.00423725
0.794,0,0.794,0.00489119,0.794,0.00425673,0.794,0.00425673
0.796,0,0.796,0.00489998,0.796,0.00427134,0.796,0.00427134
0.798,0,0.798,0.00490657,0.798,0.00428595,0.798,0.00428595
0.8,0,0.8,0.00492635,0.8,0.00431517,0.8,0.00431517
0.802,0,0.802,0.00494832,0.802,0.00434927,0.802,0.00434927
0.804,0,0.804,0.00495931,0.804,0.00436875,0.804,0.00436875
0.806,0,0.806,0.00497029,0.806,0.00438336,0.806,0.00438336
0.808,0,0.808,0.00497688,0.808,0.00439797,0.808,0.00439797
0.81,0,0.81,0.00498567,0.81,0.00441258,0.81,0.00441258
0.812,0,0.812,0.00500545,0.812,0.0044418,0.812,0.0044418
0.814,0,0.814,0.00502742,0.814,0.0044759,0.814,0.0044759
0.816,0,0.816,0.00503841,0.816,0.00449538,0.816,0.00449538
0.818,0,0.818,0.0050494,0.818,0.00450999,0.818,0.00450999
0.82,0,0.82,0.00505599,0.82,0.0045246,0.82,0.0045246
0.822,0,0.822,0.00506478,0.822,0.00453921,0.822,0.00453921
0.824,0,0.824,0.00508675,0.824,0.00456844,0.824,0.00456844
0.826,0,0.826,0.00510872,0.826,0.00460253,0.826,0.00460253
0.828,0,0.828,0.00511971,0.828,0.00461714,0.828,0.00461714
0.83,0,0.83,0.0051307,0.83,0.00463175,0.83,0.00463175
0.832,0,0.832,0.00513729,0.832,0.00464636,0.832,0.00464636
0.834,0,0.834,0.00514608,0.834,0.00466097,0.834,0.00466097
0.836,0,0.836,0.00516805,0.836,0.0046902,0.836,0.0046902
0.838,0,0.838,0.00519222,0.838,0.00471455,0.838,0.00471455
0.84,0,0.84,0.0052054,0.84,0.00472916,0.84,0.00472916
0.842,0,0.842,0.00521419,0.842,0.00474377,0.842,0.00474377
0.844,0,0.844,0.00522298,0.844,0.00475351,0.844,0.00475351
0.846,0,0.846,0.00523177,0.846,0.00476325,0.846,0.00476325
0.848,0,0.848,0.00525155,0.848,0.0047876,0.848,0.0047876
0.85,0,0.85,0.00527352,0.85,0.00480708,0.85,0.00480708
0.852,0,0.852,0.00528451,0.852,0.0048217,0.852,0.0048217
0.854,0,0.854,0.00529549,0.854,0.00483144,0.854,0.00483144
0.856,0,0.856,0.00530428,0.856,0.00484118,0.856,0.00484118
0.858,0,0.858,0.00531307,0.858,0.00485092,0.858,0.00485092
0.86,0,0.86,0.00533285,0.86,0.0048704,0.86,0.0048704
0.862,0,0.862,0.00535702,0.862,0.00488988,0.862,0.00488988
0.864,0,0.864,0.0053702,0.864,0.00489962,0.864,0.00489962
0.866,0,0.866,0.00537899,0.866,0.00490936,0.866,0.00490936
0.868,0,0.868,0.00538778,0.868,0.0049191,0.868,0.0049191
0.87,0,0.87,0.00539657,0.87,0.00492397,0.87,0.00492397
0.872,0,0.872,0.00541415,0.872,0.00493859,0.872,0.00493859
0.874,0,0.874,0.00543832,0.874,0.0049532,0.874,0.0049532
0.876,0,0.876,0.00544711,0.876,0.00495807,0.876,0.00495807
0.878,0,0.878,0.00545809,0.878,0.00496294,0.878,0.00496294
0.88,0,0.88,0.00546469,0.88,0.00496781,0.88,0.00496781
0.882,0,0.882,0.00547347,0.882,0.00497268,0.882,0.00497268
0.884,0,0.884,0.00549325,0.884,0.00498242,0.884,0.00498242
0.886,0,0.886,0.00551522,0.886,0.00499216,0.886,0.00499216
0.888,0,0.888,0.00552621,0.888,0.00499703,0.888,0.00499703
0.89,0,0.89,0.005535,0.89,0.00499703,0.89,0.00499703
0.892,0,0.892,0.00554379,0.892,0.0050019,0.892,0.0050019
0.894,0,0.894,0.00555258,0.894,0.0050019,0.894,0.0050019
0.896,0,0.896,0.00557235,0.896,0.00500677,0.896,0.00500677
0.898,0,0.898,0.00559652,0.898,0.00501164,0.898,0.00501164
0.9,0,0.9,0.00560751,0.9,0.00501651,0.9,0.00501651
0.902,0,0.902,0.0056163,0.902,0.00502138,0.902,0.00502138
0.904,0,0.904,0.00562289,0.904,0.00502138,0.904,0.00502138
0.906,0,0.906,0.00563168,0.906,0.00502138,0.906,0.00502138
0.908,0,0.908,0.00564926,0.908,0.00502625,0.908,0.00502625
0.91,0,0.91,0.00567123,0.91,0.00503112,0.91,0.00503112
0.912,0,0.912,0.00568222,0.912,0.00503599,0.912,0.00503599
0.914,0,0.914,0.00568881,0.914,0.00503599,0.914,0.00503599
0.916,0,0.916,0.0056976,0.916,0.00503599,0.916,0.00503599
0.918,0,0.918,0.00570419,0.918,0.00504086,0.918,0.00504086
0.92,0,0.92,0.00572177,0.92,0.00504086,0.92,0.00504086
0.922,0,0.922,0.00574374,0.922,0.00504573,0.922,0.00504573
0.924,0,0.924,0.00575473,0.924,0.0050506,0.924,0.0050506
0.926,0,0.926,0.00576352,0.926,0.0050506,0.926,0.0050506
0.928,0,0.928,0.00577011,0.928,0.0050506,0.928,0.0050506
0.93,0,0.93,0.0057767,0.93,0.0050506,0.93,0.0050506
0.932,0,0.932,0.00579428,0.932,0.00505548,0.932,0.00505548
0.934,0,0.934,0.00581625,0.934,0.00506035,0.934,0.00506035
0.936,0,0.936,0.00582724,0.936,0.00506522,0.936,0.00506522
0.938,0,0.938,0.00583603,0.938,0.00506522,0.938,0.00506522
0.94,0,0.94,0.00584262,0.94,0.00507009,0.94,0.00507009
0.942,0,0.942,0.00584921,0.942,0.00507009,0.942,0.00507009
0.944,0,0.944,0.00586899,0.944,0.00507496,0.944,0.00507496
0.946,0,0.946,0.00589096,0.946,0.0050847,0.946,0.0050847
0.948,0,0.948,0.00590195,0.948,0.00508957,0.948,0.00508957
0.95,0,0.95,0.00591074,0.95,0.00509444,0.95,0.00509444
0.952,0,0.952,0.00591953,0.952,0.00509931,0.952,0.00509931
0.954,0,0.954,0.00592612,0.954,0.00510418,0.954,0.00510418
0.956,0,0.956,0.00594589,0.956,0.00511392,0.956,0.00511392
0.958,0,0.958,0.00596567,0.958,0.00512366,0.958,0.00512366
0.96,0,0.96,0.00597666,0.96,0.0051334,0.96,0.0051334
0.962,0,0.962,0.00598545,0.962,0.00513827,0.962,0.00513827
0.964,0,0.964,0.00599204,0.964,0.00514801,0.964,0.00514801
0.966,0,0.966,0.00600083,0.966,0.00515288,0.966,0.00515288
0.968,0,0.968,0.0060184,0.968,0.00516749,0.968,0.00516749
0.97,0,0.97,0.00603818,0.97,0.00518698,0.97,0.00518698
0.972,0,0.972,0.00604917,0.972,0.00519672,0.972,0.00519672
0.974,0,0.974,0.00605796,0.974,0.00520646,0.974,0.00520646
0.976,0,0.976,0.00606455,0.976,0.0052162,0.976,0.0052162
0.978,0,0.978,0.00607334,0.978,0.00522594,0.978,0.00522594
0.98,0,0.98,0.00609092,0.98,0.00524542,0.98,0.00524542
0.982,0,0.982,0.00611289,0.982,0.00526977,0.982,0.00526977
0.984,0,0.984,0.00612388,0.984,0.00528438,0.984,0.00528438
0.986,0,0.986,0.00613266,0.986,0.005299,0.986,0.005299
0.988,0,0.988,0.00614145,0.988,0.00530874,0.988,0.00530874
0.99,0,0.99,0.00615024,0.99,0.00532335,0.99,0.00532335
0.992,0,0.992,0.00617002,0.992,0.0053477,0.992,0.0053477
0.994,0,0.994,0.00619199,0.994,0.00537692,0.994,0.00537692
0.996,0,0.996,0.00620298,0.996,0.0053964,0.996,0.0053964
0.998,0,0.998,0.00621177,0.998,0.00541101,0.998,0.00541101
1,0,1,0.00622056,1,0.00542563,1,0.00542563
1.002,0,1.002,0.00622935,1.002,0.00544024,1.002,0.00544024
1.004,0,1.004,0.00624692,1.004,0.00547433,1.004,0.00547433
1.006,0,1.006,0.00627109,1.006,0.00550842,1.006,0.00550842
1.008,0,1.008,0.00628208,1.008,0.0055279,1.008,0.0055279
1.01,0,1.01,0.00629087,1.01,0.00554739,1.01,0.00554739
1.012,0,1.012,0.00629966,1.012,0.005562,1.012,0.005562
1.014,0,1.014,0.00630845,1.014,0.00558148,1.014,0.00558148
1.016,0,1.016,0.00632822,1.016,0.0056107,1.016,0.0056107
1.018,0,1.018,0.0063502,1.018,0.00564479,1.018,0.00564479
1.02,0,1.02,0.00636338,1.02,0.00566428,1.02,0.00566428
1.022,0,1.022,0.00637217,1.022,0.00568376,1.022,0.00568376
1.024,0,1.024,0.00638096,1.024,0.00570324,1.024,0.00570324
1.026,0,1.026,0.00638975,1.026,0.00571785,1.026,0.00571785
1.028,0,1.028,0.00640952,1.028,0.00575194,1.028,0.00575194
1.03,0,1.03,0.0064315,1.03,0.00579091,1.03,0.00579091
1.032,0,1.032,0.00644248,1.032,0.00581039,1.032,0.00581039
1.034,0,1.034,0.00645127,1.034,0.005825,1.034,0.005825
1.036,0,1.036,0.00646006,1.036,0.00583961,1.036,0.00583961
1.038,0,1.038,0.00646665,1.038,0.00585909,1.038,0.00585909
1.04,0,1.04,0.00648423,1.04,0.00588831,1.04,0.00588831
1.042,0,1.042,0.00650401,1.042,0.00592241,1.042,0.00592241
1.044,0,1.044,0.00651499,1.044,0.00594189,1.044,0.00594189
1.046,0,1.046,0.00652378,1.046,0.0059565,1.046,0.0059565
1.048,0,1.048,0.00653038,1.048,0.00597111,1.048,0.00597111
1.05,0,1.05,0.00653916,1.05,0.00598572,1.05,0.00598572
1.052,0,1.052,0.00655674,1.052,0.00601494,1.052,0.00601494
1.054,0,1.054,0.00657432,1.054,0.00604417,1.054,0.00604417
1.056,0,1.056,0.00658531,1.056,0.00605391,1.056,0.00605391
1.058,0,1.058,0.0065919,1.058,0.00606852,1.058,0.00606852
1.06,0,1.06,0.00660069,1.06,0.00607826,1.06,0.00607826
1.062,0,1.062,0.00660728,1.062,0.006088,1.062,0.006088
1.064,0,1.064,0.00662266,1.064,0.00611235,1.064,0.00611235
1.066,0,1.066,0.00664244,1.066,0.00613183,1.066,0.00613183
1.068,0,1.068,0.00665123,1.068,0.00614157,1.068,0.00614157
1.07,0,1.07,0.00666002,1.07,0.00615132,1.07,0.00615132
1.072,0,1.072,0.00666881,1.072,0.00615619,1.072,0.00615619
1.074,0,1.074,0.0066754,1.074,0.00616593,1.074,0.00616593
1.076,0,1.076,0.00669298,1.076,0.00618054,1.076,0.00618054
1.078,0,1.078,0.00671495,1.078,0.00620002,1.078,0.00620002
1.08,0,1.08,0.00672374,1.08,0.00620976,1.08,0.00620976
1.082,0,1.082,0.00673253,1.082,0.00621463,1.082,0.00621463
1.084,0,1.084,0.00674132,1.084,0.00622437,1.084,0.00622437
1.086,0,1.086,0.00674791,1.086,0.00622924,1.086,0.00622924
1.088,0,1.088,0.00676549,1.088,0.00623898,1.088,0.00623898
1.09,0,1.09,0.00678746,1.09,0.00625359,1.09,0.00625359
1.092,0,1.092,0.00679845,1.092,0.00626333,1.092,0.00626333
1.094,0,1.094,0.00680724,1.094,0.0062682,1.094,0.0062682
1.096,0,1.096,0.00681383,1.096,0.0062682,1.096,0.0062682
1.098,0,1.098,0.00682042,1.098,0.00627308,1.098,0.00627308
1.1,0,1.1,0.006838,1.1,0.00627795,1.1,0.00627795
1.102,0,1.102,0.00685777,1.102,0.00628769,1.102,0.00628769
1.104,0,1.104,0.00686876,1.104,0.00628769,1.104,0.00628769
1.106,0,1.106,0.00687755,1.106,0.00629256,1.106,0.00629256
1.108,0,1.108,0.00688414,1.108,0.00629256,1.108,0.00629256
1.11,0,1.11,0.00689073,1.11,0.00629256,1.11,0.00629256
1.112,0,1.112,0.00690831,1.112,0.00629256,1.112,0.00629256
1.114,0,1.114,0.00692809,1.114,0.00629743,1.114,0.00629743
1.116,0,1.116,0.00693688,1.116,0.00629743,1.116,0.00629743
1.118,0,1.118,0.00694567,1.118,0.00629743,1.118,0.00629743
1.12,0,1.12,0.00695226,1.12,0.00629743,1.12,0.00629743
1.122,0,1.122,0.00695885,1.122,0.00629743,1.122,0.00629743
1.124,0,1.124,0.00697862,1.124,0.00629743,1.124,0.00629743
1.126,0,1.126,0.0070006,1.126,0.0063023,1.126,0.0063023
1.128,0,1.128,0.00701158,1.128,0.0063023,1.128,0.0063023
1.13,0,1.13,0.00702037,1.13,0.00630717,1.13,0.00630717
1.132,0,1.132,0.00702697,1.132,0.00630717,1.132,0.00630717
1.134,0,1.134,0.00703356,1.134,0.00630717,1.134,0.00630717
1.136,0,1.136,0.00705333,1.136,0.00630717,1.136,0.00630717
1.138,0,1.138,0.00707311,1.138,0.00631691,1.138,0.00631691
1.14,0,1.14,0.0070841,1.14,0.00632178,1.14,0.00632178
1.142,0,1.142,0.00709069,1.142,0.00632178,1.142,0.00632178
1.144,0,1.144,0.00709728,1.144,0.00632178,1.144,0.00632178
1.146,0,1.146,0.00710607,1.146,0.00632665,1.146,0.00632665
1.148,0,1.148,0.00712145,1.148,0.00633152,1.148,0.00633152
1.15,0,1.15,0.00714342,1.15,0.00634126,1.15,0.00634126
1.152,0,1.152,0.00715221,1.152,0.00634613,1.152,0.00634613
1.154,0,1.154,0.007161,1.154,0.00634613,1.154,0.00634613
1.156,0,1.156,0.00716759,1.156,0.006351,1.156,0.006351
1.158,0,1.158,0.00717638,1.158,0.006351,1.158,0.006351
1.16,0,1.16,0.00719396,1.16,0.00636074,1.16,0.00636074
1.162,0,1.162,0.00721374,1.162,0.00637048,1.162,0.00637048
1.164,0,1.164,0.00722253,1.164,0.00637535,1.164,0.00637535
1.166,0,1.166,0.00723131,1.166,0.00637535,1.166,0.00637535
1.168,0,1.168,0.00723791,1.168,0.00638022,1.168,0.00638022
1.17,0,1.17,0.0072445,1.17,0.00638509,1.17,0.00638509
1.172,0,1.172,0.00725988,1.172,0.00639484,1.172,0.00639484
1.174,0,1.174,0.00727746,1.174,0.00640945,1.174,0.00640945
1.176,0,1.176,0.00728625,1.176,0.00641432,1.176,0.00641432
1.178,0,1.178,0.00729284,1.178,0.00641919,1.178,0.00641919
1.18,0,1.18,0.00729943,1.18,0.00642893,1.18,0.00642893
1.182,0,1.182,0.00730383,1.182,0.0064338,1.182,0.0064338
1.184,0,1.184,0.00731921,1.184,0.00644841,1.184,0.00644841
1.186,0,1.186,0.00733898,1.186,0.00646302,1.186,0.00646302
1.188,0,1.188,0.00734777,1.188,0.00647276,1.188,0.00647276
1.19,0,1.19,0.00735656,1.19,0.0064825,1.19,0.0064825
1.192,0,1.192,0.00736315,1.192,0.00648737,1.192,0.00648737
1.194,0,1.194,0.00736755,1.194,0.00649711,1.194,0.00649711
1.196,0,1.196,0.00738293,1.196,0.0065166,1.196,0.0065166
1.198,0,1.198,0.00740051,1.198,0.00653608,1.198,0.00653608
1.2,0,1.2,0.0074093,1.2,0.00654582,1.2,0.00654582
1.202,0,1.202,0.00741589,1.202,0.00655556,1.202,0.00655556
1.204,0,1.204,0.00742248,1.204,0.0065653,1.204,0.0065653
1.206,0,1.206,0.00742907,1.206,0.00657504,1.206,0.00657504
1.208,0,1.208,0.00744445,1.208,0.00659452,1.208,0.00659452
1.21,0,1.21,0.00746203,1.21,0.00661887,1.21,0.00661887
1.212,0,1.212,0.00747082,1.212,0.00662861,1.212,0.00662861
1.214,0,1.214,0.00747961,1.214,0.00663836,1.214,0.00663836
1.216,0,1.216,0.0074862,1.216,0.00665297,1.216,0.00665297
1.218,0,1.218,0.0074906,1.218,0.00666271,1.218,0.00666271
1.22,0,1.22,0.00750598,1.22,0.00668706,1.22,0.00668706
1.222,0,1.222,0.00752356,1.222,0.00671628,1.222,0.00671628
1.224,0,1.224,0.00753234,1.224,0.00672602,1.224,0.00672602
1.226,0,1.226,0.00754113,1.226,0.00674063,1.226,0.00674063
1.228,0,1.228,0.00754773,1.228,0.00675037,1.228,0.00675037
1.23,0,1.23,0.00755432,1.23,0.00676499,1.23,0.00676499
1.232,0,1.232,0.0075697,1.232,0.00678934,1.232,0.00678934
1.234,0,1.234,0.00758508,1.234,0.00681369,1.234,0.00681369
1.236,0,1.236,0.00759387,1.236,0.0068283,1.236,0.0068283
1.238,0,1.238,0.00760266,1.238,0.00683804,1.238,0.00683804
1.24,0,1.24,0.00760925,1.24,0.00685265,1.24,0.00685265
1.242,0,1.242,0.00761364,1.242,0.00686239,1.242,0.00686239
1.244,0,1.244,0.00762903,1.244,0.00688675,1.244,0.00688675
1.246,0,1.246,0.0076488,1.246,0.00691597,1.246,0.00691597
1.248,0,1.248,0.00765759,1.248,0.00692571,1.248,0.00692571
1.25,0,1.25,0.00766418,1.25,0.00694032,1.25,0.00694032
1.252,0,1.252,0.00767077,1.252,0.00695006,1.252,0.00695006
1.254,0,1.254,0.00767737,1.254,0.00696467,1.254,0.00696467
1.256,0,1.256,0.00769275,1.256,0.00698902,1.256,0.00698902
1.258,0,1.258,0.00771033,1.258,0.00701825,1.258,0.00701825
1.26,0,1.26,0.00772131,1.26,0.00702799,1.26,0.00702799
1.262,0,1.262,0.0077279,1.262,0.0070426,1.262,0.0070426
1.264,0,1.264,0.0077345,1.264,0.00705234,1.264,0.00705234
1.266,0,1.266,0.00774109,1.266,0.00706208,1.266,0.00706208
1.268,0,1.268,0.00775647,1.268,0.00708156,1.268,0.00708156
1.27,0,1.27,0.00777624,1.27,0.00710104,1.27,0.00710104
1.272,0,1.272,0.00778503,1.272,0.00711078,1.272,0.00711078
1.274,0,1.274,0.00779382,1.274,0.00712052,1.274,0.00712052
1.276,0,1.276,0.00780042,1.276,0.00713027,1.276,0.00713027
1.278,0,1.278,0.00780701,1.278,0.00713514,1.278,0.00713514
1.28,0,1.28,0.00782239,1.28,0.00715462,1.28,0.00715462
1.282,0,1.282,0.00783997,1.282,0.0071741,1.282,0.0071741
1.284,0,1.284,0.00785095,1.284,0.00718384,1.284,0.00718384
1.286,0,1.286,0.00785754,1.286,0.00719358,1.286,0.00719358
1.288,0,1.288,0.00786414,1.288,0.00719845,1.288,0.00719845
1.29,0,1.29,0.00787073,1.29,0.00720332,1.29,0.00720332
1.292,0,1.292,0.00788611,1.292,0.00721793,1.292,0.00721793
1.294,0,1.294,0.00790149,1.294,0.00723254,1.294,0.00723254
1.296,0,1.296,0.00791028,1.296,0.00724228,1.296,0.00724228
1.298,0,1.298,0.00791907,1.298,0.00724716,1.298,0.00724716
1.3,0,1.3,0.00792566,1.3,0.00725203,1.3,0.00725203
1.302,0,1.302,0.00793225,1.302,0.0072569,1.302,0.0072569
1.304,0,1.304,0.00794763,1.304,0.00726664,1.304,0.00726664
1.306,0,1.306,0.00796521,1.306,0.00727638,1.306,0.00727638
1.308,0,1.308,0.007974,1.308,0.00728125,1.308,0.00728125
1.31,0,1.31,0.00798059,1.31,0.00728612,1.31,0.00728612
1.312,0,1.312,0.00798719,1.312,0.00728612,1.312,0.00728612
1.314,0,1.314,0.00799597,1.314,0.00729099,1.314,0.00729099
1.316,0,1.316,0.00801136,1.316,0.00729586,1.316,0.00729586
1.318,0,1.318,0.00802893,1.318,0.00730073,1.318,0.00730073
1.32,0,1.32,0.00803553,1.32,0.00730073,1.32,0.00730073
1.322,0,1.322,0.00804432,1.322,0.0073056,1.322,0.0073056
1.324,0,1.324,0.00804871,1.324,0.0073056,1.324,0.0073056
1.326,0,1.326,0.0080553,1.326,0.0073056,1.326,0.0073056
1.328,0,1.328,0.00807288,1.328,0.00731047,1.328,0.00731047
1.33,0,1.33,0.00809046,1.33,0.00731534,1.33,0.00731534
1.332,0,1.332,0.00809925,1.332,0.00731534,1.332,0.00731534
1.334,0,1.334,0.00810584,1.334,0.00732021,1.334,0.00732021
1.336,0,1.336,0.00811023,1.336,0.00732021,1.336,0.00732021
1.338,0,1.338,0.00811683,1.338,0.00732021,1.338,0.00732021
1.34,0,1.34,0.00813001,1.34,0.00732508,1.34,0.00732508
1.342,0,1.342,0.00814539,1.342,0.00732995,1.342,0.00732995
1.344,0,1.344,0.00815198,1.344,0.00732995,1.344,0.00732995
1.346,0,1.346,0.00815857,1.346,0.00733482,1.346,0.00733482
1.348,0,1.348,0.00816517,1.348,0.00733482,1.348,0.00733482
1.35,0,1.35,0.00817176,1.35,0.00733482,1.35,0.00733482
1.352,0,1.352,0.00818714,1.352,0.00733482,1.352,0.00733482
1.354,0,1.354,0.00820032,1.354,0.00733969,1.354,0.00733969
1.356,0,1.356,0.00820911,1.356,0.00733969,1.356,0.00733969
1.358,0,1.358,0.0082157,1.358,0.00733969,1.358,0.00733969
1.36,0,1.36,0.0082201,1.36,0.00733969,1.36,0.00733969
1.362,0,1.362,0.00822449,1.362,0.00733969,1.362,0.00733969
1.364,0,1.364,0.00823768,1.364,0.00734456,1.364,0.00734456
1.366,0,1.366,0.00825306,1.366,0.00734943,1.366,0.00734943
1.368,0,1.368,0.00825965,1.368,0.0073543,1.368,0.0073543
1.37,0,1.37,0.00826624,1.37,0.00735917,1.37,0.00735917
1.372,0,1.372,0.00827283,1.372,0.00735917,1.372,0.00735917
1.374,0,1.374,0.00827723,1.374,0.00735917,1.374,0.00735917
1.376,0,1.376,0.00829041,1.376,0.00736892,1.376,0.00736892
1.378,0,1.378,0.00830579,1.378,0.00737379,1.378,0.00737379
1.38,0,1.38,0.00831458,1.38,0.00737866,1.38,0.00737866
1.382,0,1.382,0.00832118,1.382,0.00738353,1.382,0.00738353
1.384,0,1.384,0.00832557,1.384,0.0073884,1.384,0.0073884
1.386,0,1.386,0.00832996,1.386,0.0073884,1.386,0.0073884
1.388,0,1.388,0.00834535,1.388,0.00739814,1.388,0.00739814
1.39,0,1.39,0.00836073,1.39,0.00741275,1.39,0.00741275
1.392,0,1.392,0.00836732,1.392,0.00741762,1.392,0.00741762
1.394,0,1.394,0.00837611,1.394,0.00742249,1.394,0.00742249
1.396,0,1.396,0.0083805,1.396,0.00742736,1.396,0.00742736
1.398,0,1.398,0.00838709,1.398,0.00743223,1.398,0.00743223
1.4,0,1.4,0.00840028,1.4,0.00744684,1.4,0.00744684
1.402,0,1.402,0.00841346,1.402,0.00746145,1.402,0.00746145
1.404,0,1.404,0.00842225,1.404,0.00747119,1.404,0.00747119
1.406,0,1.406,0.00842884,1.406,0.00748093,1.406,0.00748093
1.408,0,1.408,0.00843324,1.408,0.0074858,1.408,0.0074858
1.41,0,1.41,0.00843983,1.41,0.00749555,1.41,0.00749555
1.412,0,1.412,0.00845301,1.412,0.00751016,1.412,0.00751016
1.414,0,1.414,0.00846839,1.414,0.00752964,1.414,0.00752964
1.416,0,1.416,0.00847499,1.416,0.00753938,1.416,0.00753938
1.418,0,1.418,0.00848158,1.418,0.00754912,1.418,0.00754912
1.42,0,1.42,0.00848597,1.42,0.00756373,1.42,0.00756373
1.422,0,1.422,0.00849256,1.422,0.0075686,1.422,0.0075686
1.424,0,1.424,0.00850575,1.424,0.00759295,1.424,0.00759295
1.426,0,1.426,0.00851893,1.426,0.00761731,1.426,0.00761731
1.428,0,1.428,0.00852772,1.428,0.00762705,1.428,0.00762705
1.43,0,1.43,0.00853431,1.43,0.00764166,1.43,0.00764166
1.432,0,1.432,0.00853871,1.432,0.0076514,1.432,0.0076514
1.434,0,1.434,0.0085453,1.434,0.00766114,1.434,0.00766114
1.436,0,1.436,0.00855848,1.436,0.00768549,1.436,0.00768549
1.438,0,1.438,0.00857386,1.438,0.00770984,1.438,0.00770984
1.44,0,1.44,0.00858046,1.44,0.00772445,1.44,0.00772445
1.442,0,1.442,0.00858705,1.442,0.0077342,1.442,0.0077342
1.444,0,1.444,0.00859364,1.444,0.00774394,1.444,0.00774394
1.446,0,1.446,0.00860023,1.446,0.00775368,1.446,0.00775368
1.448,0,1.448,0.00861342,1.448,0.00777803,1.448,0.00777803
1.45,0,1.45,0.0086288,1.45,0.00780238,1.45,0.00780238
1.452,0,1.452,0.00863759,1.452,0.00781212,1.452,0.00781212
1.454,0,1.454,0.00864418,1.454,0.00782186,1.454,0.00782186
1.456,0,1.456,0.00864857,1.456,0.0078316,1.456,0.0078316
1.458,0,1.458,0.00865516,1.458,0.00784621,1.458,0.00784621
1.46,0,1.46,0.00866835,1.46,0.0078657,1.46,0.0078657
1.462,0,1.462,0.00868373,1.462,0.00789005,1.462,0.00789005
1.464,0,1.464,0.00869032,1.464,0.00790466,1.464,0.00790466
1.466,0,1.466,0.00869691,1.466,0.0079144,1.466,0.0079144
1.468,0,1.468,0.00870351,1.468,0.00792414,1.468,0.00792414
1.47,0,1.47,0.0087079,1.47,0.00793388,1.47,0.00793388
1.472,0,1.472,0.00872108,1.472,0.00795336,1.472,0.00795336
1.474,0,1.474,0.00873646,1.474,0.00797284,1.474,0.00797284
1.476,0,1.476,0.00874525,1.476,0.00798259,1.476,0.00798259
1.478,0,1.478,0.00875185,1.478,0.00799233,1.478,0.00799233
1.48,0,1.48,0.00875624,1.48,0.00800207,1.48,0.00800207
1.482,0,1.482,0.00876064,1.482,0.00800694,1.482,0.00800694
1.484,0,1.484,0.00877382,1.484,0.00802155,1.484,0.00802155
1.486,0,1.486,0.008787,1.486,0.00803616,1.486,0.00803616
1.488,0,1.488,0.00879579,1.488,0.0080459,1.488,0.0080459
1.49,0,1.49,0.00880019,1.49,0.00805077,1.49,0.00805077
1.492,0,1.492,0.00880678,1.492,0.00805564,1.492,0.00805564
1.494,0,1.494,0.00881117,1.494,0.00806051,1.494,0.00806051
1.496,0,1.496,0.00882436,1.496,0.00807025,1.496,0.00807025
1.498,0,1.498,0.00883754,1.498,0.00807999,1.498,0.00807999
1.5,0,1.5,0.00884413,1.5,0.00808486,1.5,0.00808486
1.502,0,1.502,0.00884853,1.502,0.00808973,1.502,0.00808973
1.504,0,1.504,0.00885292,1.504,0.0080946,1.504,0.0080946
