Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
2.182,0.457821,2.182,0.00517464,2.182,0.00523568,2.182,0.00533935
2.184,0.446547,2.184,0.00509334,2.184,0.00504573,2.184,0.00514941
2.186,0.435195,2.186,0.00503401,2.186,0.00492884,2.186,0.00503252
2.188,0.423766,2.188,0.0049659,2.188,0.00482657,2.188,0.00493024
2.19,0.412262,2.19,0.0048846,2.19,0.00472429,2.19,0.00482796
2.192,0.400684,2.192,0.00478352,2.192,0.00462201,2.192,0.00472568
2.194,0.389034,2.194,0.00439899,2.194,0.00433953,2.194,0.0044432
2.196,0.377314,2.196,0.00424299,2.196,0.00423725,2.196,0.00434092
2.198,0.365526,2.198,0.00411335,2.198,0.00412036,2.198,0.00422403
2.2,0.353671,2.2,0.00403424,2.2,0.00401321,2.2,0.00411688
2.202,0.341751,2.202,0.0039837,2.202,0.00394015,2.202,0.00404383
2.204,0.329769,2.204,0.00395075,2.204,0.00385736,2.204,0.00396103
2.206,0.317725,2.206,0.00386505,2.206,0.00368202,2.206,0.0037857
2.208,0.305623,2.208,0.00380572,2.208,0.00357487,2.208,0.00367855
2.21,0.293463,2.21,0.00372003,2.21,0.00345311,2.21,0.00355679
2.212,0.281247,2.212,0.00362554,2.212,0.00336545,2.212,0.00346912
2.214,0.268978,2.214,0.00351129,2.214,0.00326317,2.214,0.00336684
2.216,0.256657,2.216,0.00323223,2.216,0.00308296,2.216,0.00318664
2.218,0.244287,2.218,0.00277299,2.218,0.00279074,2.218,0.00289441
2.22,0.231869,2.22,0.00263456,2.22,0.00268359,2.22,0.00278726
2.222,0.219405,2.222,0.00256425,2.222,0.00259105,2.222,0.00269473
2.224,0.206897,2.224,0.00255985,2.224,0.00249852,2.224,0.00260219
2.226,0.194347,2.226,0.00256864,2.226,0.00242059,2.226,0.00252426
2.228,0.181757,2.228,0.00249394,2.228,0.00214298,2.228,0.00224665
2.23,0.16913,2.23,0.00242582,2.23,0.00202609,2.23,0.00212976
2.232,0.156466,2.232,0.00233573,2.232,0.0019092,2.232,0.00201287
2.234,0.143769,2.234,0.00222586,2.234,0.00183127,2.234,0.00193494
2.236,0.13104,2.236,0.00210501,2.236,0.0017436,2.236,0.00184728
2.238,0.118281,2.238,0.00196219,2.238,0.00168029,2.238,0.00178396
2.24,0.105495,2.24,0.00166555,2.24,0.00151956,2.24,0.00162324
2.242,0.092683,2.242,0.00151833,2.242,0.00143677,2.242,0.00154044
2.244,0.0798476,2.244,0.00138869,2.244,0.00133936,2.244,0.00144303
2.246,0.0669908,2.246,0.00129641,2.246,0.00124682,2.246,0.0013505
2.248,0.0541148,2.248,0.0012217,2.248,0.00119325,2.248,0.00129692
2.25,0.0412217,2.25,0.00109206,2.25,0.00102765,2.25,0.00113133
2.252,0.0283136,2.252,0.000859144,2.252,0.000759782,2.252,0.000863455
2.254,0.0153927,2.254,0.000775647,2.254,0.000691597,2.254,0.00079527
2.256,0.002461,2.256,0.000703136,2.256,0.00061367,2.256,0.000717343
2.258,-0.0104792,2.258,0.000648204,2.258,0.000540614,2.258,0.000644287
2.26,-0.0234258,2.26,0.00052076,2.26,0.000404243,2.26,0.000507916
2.262,-0.0363765,2.262,0.000441657,2.262,0.000331187,2.262,0.00043486
2.264,-0.0493293,2.264,0.000347173,2.264,0.00024352,2.264,0.000347193
2.266,-0.0622819,2.266,0.0002439,2.266,0.000141242,2.266,0.000244914
2.268,-0.0752321,2.268,0.000120852,2.268,3.41E-05,2.268,0.000137766
2.27,-0.0881777,2.27,-0.0001626,2.27,-0.000131501,2.27,-2.78E-05
2.272,-0.101117,2.272,-0.00047242,2.272,-0.000253261,2.272,-0.000149588
2.274,-0.114046,2.274,-0.000613047,2.274,-0.000336058,2.274,-0.000232385
2.276,-0.126965,2.276,-0.000705333,2.276,-0.000413984,2.276,-0.000310311
2.278,-0.13987,2.278,-0.000755871,2.278,-0.00048704,2.278,-0.000383367
2.28,-0.15276,2.28,-0.000823988,2.28,-0.00060393,2.28,-0.000500257
2.282,-0.165631,2.282,-0.000900893,2.282,-0.00073543,2.282,-0.000631758
2.284,-0.178482,2.284,-0.000955826,2.284,-0.000827968,2.284,-0.000724295
2.286,-0.191311,2.286,-0.00102834,2.286,-0.000925376,2.286,-0.000821703
2.288,-0.204116,2.288,-0.00111843,2.288,-0.000998432,2.288,-0.000894759
2.29,-0.216893,2.29,-0.00123269,2.29,-0.00107149,2.29,-0.000967815
2.292,-0.229641,2.292,-0.0013799,2.292,-0.00112506,2.292,-0.00102139
2.294,-0.242358,2.294,-0.00171609,2.294,-0.00127117,2.294,-0.0011675
2.296,-0.255042,2.296,-0.00190066,2.296,-0.00132962,2.296,-0.00122595
2.298,-0.267689,2.298,-0.00206546,2.298,-0.00140755,2.298,-0.00130387
2.3,-0.280298,2.3,-0.00219071,2.3,-0.00150008,2.3,-0.00139641
2.302,-0.292867,2.302,-0.0022786,2.302,-0.00156827,2.302,-0.0014646
2.304,-0.305393,2.304,-0.00243241,2.304,-0.0016949,2.304,-0.00159123
2.306,-0.317874,2.306,-0.00261039,2.306,-0.00192381,2.306,-0.00182014
2.308,-0.330308,2.308,-0.00265654,2.308,-0.00203583,2.308,-0.00193215
2.31,-0.342693,2.31,-0.0026895,2.31,-0.00214298,2.31,-0.0020393
2.312,-0.355026,2.312,-0.00271147,2.312,-0.00222577,2.312,-0.0021221
2.314,-0.367305,2.314,-0.00282133,2.314,-0.00231831,2.314,-0.00221464
2.316,-0.379528,2.316,-0.00291582,2.316,-0.0023865,2.316,-0.00228282
2.318,-0.391692,2.318,-0.00304106,2.318,-0.00246929,2.318,-0.00236562
2.32,-0.403796,2.32,-0.00318389,2.32,-0.00254722,2.32,-0.00243412
2.322,-0.415837,2.322,-0.0033333,2.322,-0.00266411,2.322,-0.00255101
2.324,-0.427812,2.324,-0.00362335,2.324,-0.00280048,2.324,-0.00267796
2.326,-0.439721,2.326,-0.00388483,2.326,-0.00298068,2.326,-0.00283931
2.328,-0.45156,2.328,-0.0039881,2.328,-0.00305374,2.328,-0.00291237
2.33,-0.463327,2.33,-0.00404523,2.33,-0.00315602,2.33,-0.00300522
2.332,-0.47502,2.332,-0.00407599,2.332,-0.00319985,2.332,-0.00304906
2.334,-0.486637,2.334,-0.00410016,2.334,-0.00324856,2.334,-0.00309776
2.336,-0.498175,2.336,-0.00413971,2.336,-0.00334109,2.336,-0.0031903
2.338,-0.509633,2.338,-0.00428913,2.338,-0.00345311,2.338,-0.00329289
2.34,-0.521008,2.34,-0.0043924,2.34,-0.00356513,2.34,-0.00340491
2.342,-0.532299,2.342,-0.00450227,2.342,-0.00363819,2.342,-0.00346854
2.344,-0.543502,2.344,-0.00461433,2.344,-0.00374047,2.344,-0.00357082
2.346,-0.554616,2.346,-0.00473298,2.346,-0.00386223,2.346,-0.00368316
2.348,-0.565639,2.348,-0.00498567,2.348,-0.00400834,2.348,-0.00381984
2.35,-0.576568,2.35,-0.0053746,2.35,-0.0042616,2.35,-0.00406368
2.352,-0.587401,2.352,-0.00548007,2.352,-0.00434927,2.352,-0.00414192
2.354,-0.598137,2.354,-0.0055306,2.354,-0.00442719,2.354,-0.00421985
2.356,-0.608773,2.356,-0.00552401,2.356,-0.00453921,2.356,-0.00432244
2.358,-0.619307,2.358,-0.00551962,2.358,-0.00470968,2.358,-0.00448348
2.36,-0.629737,2.36,-0.00554379,2.36,-0.00481196,2.36,-0.00457634
2.362,-0.640061,2.362,-0.00559872,2.362,-0.00488988,2.362,-0.00464484
2.364,-0.650277,2.364,-0.00568222,2.364,-0.00496294,2.364,-0.00470847
2.366,-0.660382,2.366,-0.0057811,2.366,-0.00507496,2.366,-0.00480164
2.368,-0.670376,2.368,-0.00599204,2.368,-0.00524542,2.368,-0.00495325
2.37,-0.680255,2.37,-0.00624033,2.37,-0.00541588,2.37,-0.00510487
2.372,-0.690018,2.372,-0.00635899,2.372,-0.00550842,2.372,-0.00518798
2.374,-0.699663,2.374,-0.00645347,2.374,-0.00560583,2.374,-0.00527596
2.376,-0.709188,2.376,-0.0065106,2.376,-0.0056594,2.376,-0.00532011
2.378,-0.718591,2.378,-0.00655674,2.378,-0.00574707,2.378,-0.00539835
2.38,-0.727869,2.38,-0.00665123,2.38,-0.00585422,2.38,-0.00549608
2.382,-0.737022,2.382,-0.00676549,2.382,-0.00603443,2.382,-0.00566686
2.384,-0.746047,2.384,-0.00682701,2.384,-0.00611235,2.384,-0.00574478
2.386,-0.754943,2.386,-0.00688414,2.386,-0.00620489,2.386,-0.00583732
2.388,-0.763707,2.388,-0.00693688,2.388,-0.00627795,2.388,-0.00591038
2.39,-0.772337,2.39,-0.00699401,2.39,-0.00634126,2.39,-0.00597369
2.392,-0.780832,2.392,-0.00715661,2.392,-0.00649224,2.392,-0.00612468
2.394,-0.789191,2.394,-0.00737634,2.394,-0.00664323,2.394,-0.00627566
2.396,-0.79741,2.396,-0.0074906,2.396,-0.00671628,2.396,-0.00634871
2.398,-0.805489,2.398,-0.00758069,2.398,-0.00678447,2.398,-0.0064169
2.4,-0.813426,2.4,-0.00763562,2.4,-0.006877,2.4,-0.00650944
2.402,-0.821218,2.402,-0.00767297,2.402,-0.0069598,2.402,-0.00659223
2.404,-0.828865,2.404,-0.00773889,2.404,-0.00713027,2.404,-0.0067627
2.406,-0.836365,2.406,-0.00783337,2.406,-0.00726177,2.406,-0.0068942
2.408,-0.843716,2.408,-0.0078905,2.408,-0.00733969,2.408,-0.00697213
2.41,-0.850916,2.41,-0.00794763,2.41,-0.00740301,2.41,-0.00703544
2.412,-0.857964,2.412,-0.00800037,2.412,-0.00747119,2.412,-0.00710363
2.414,-0.864858,2.414,-0.00810364,2.414,-0.00760269,2.414,-0.00723513
2.416,-0.871596,2.416,-0.0082223,2.416,-0.00774881,2.416,-0.00738124
2.418,-0.878178,2.418,-0.00828602,2.418,-0.00781699,2.418,-0.00744942
2.42,-0.884601,2.42,-0.00834095,2.42,-0.00789005,2.42,-0.00752248
2.422,-0.890865,2.422,-0.0083849,2.422,-0.00795336,2.422,-0.0075858
2.424,-0.896967,2.424,-0.00842665,2.424,-0.00798746,2.424,-0.00761989
2.426,-0.902906,2.426,-0.00859584,2.426,-0.00814331,2.426,-0.00777574
2.428,-0.908681,2.428,-0.00866176,2.428,-0.00821149,2.428,-0.00784393
2.43,-0.914291,2.43,-0.00872328,2.43,-0.00826994,2.43,-0.00790237
2.432,-0.919733,2.432,-0.00876283,2.432,-0.00831864,2.432,-0.00795108
2.434,-0.925008,2.434,-0.00879359,2.434,-0.00836735,2.434,-0.00799978
2.436,-0.930113,2.436,-0.00881996,2.436,-0.00840631,2.436,-0.00803874
2.438,-0.935047,2.438,-0.00889467,2.438,-0.00849885,2.438,-0.00813128
2.44,-0.939809,2.44,-0.00894301,2.44,-0.00854268,2.44,-0.00817511
2.442,-0.944398,2.442,-0.00899794,2.442,-0.00858652,2.442,-0.00821895
2.444,-0.948813,2.444,-0.00905068,2.444,-0.00863522,2.444,-0.00826765
2.446,-0.953052,2.446,-0.00910122,2.446,-0.00866931,2.446,-0.00830174
2.448,-0.957114,2.448,-0.0092001,2.448,-0.00875698,2.448,-0.00838941
2.45,-0.960999,2.45,-0.00932095,2.45,-0.00885439,2.45,-0.00848682
2.452,-0.964705,2.452,-0.00934951,2.452,-0.00888361,2.452,-0.00851604
2.454,-0.968231,2.454,-0.0093605,2.454,-0.0089177,2.454,-0.00855014
2.456,-0.971577,2.456,-0.0093605,2.456,-0.00894205,2.456,-0.00857449
2.458,-0.97474,2.458,-0.00937148,2.458,-0.00898102,2.458,-0.00861345
2.46,-0.977721,2.46,-0.00938906,2.46,-0.00899076,2.46,-0.00862319
2.462,-0.980519,2.462,-0.00941763,2.462,-0.00901024,2.462,-0.00864267
2.464,-0.983132,2.464,-0.00945718,2.464,-0.00902972,2.464,-0.00866215
2.466,-0.98556,2.466,-0.00949893,2.466,-0.00903946,2.466,-0.0086719
2.468,-0.987802,2.468,-0.00958243,2.468,-0.00907843,2.468,-0.00871086
2.47,-0.989857,2.47,-0.00964615,2.47,-0.00910765,2.47,-0.00874008
2.472,-0.991724,2.472,-0.00966592,2.472,-0.00911739,2.472,-0.00874982
2.474,-0.993404,2.474,-0.00967471,2.474,-0.00912713,2.474,-0.00875956
2.476,-0.994894,2.476,-0.00967471,2.476,-0.00913687,2.476,-0.0087693
2.478,-0.996195,2.478,-0.00967691,2.478,-0.00913687,2.478,-0.0087693
2.48,-0.997306,2.48,-0.0096835,2.48,-0.00913687,2.48,-0.0087693
2.482,-0.998226,2.482,-0.00972086,2.482,-0.00913687,2.482,-0.0087693
2.484,-0.998955,2.484,-0.00974503,2.484,-0.00914661,2.484,-0.00877904
2.486,-0.999493,2.486,-0.00977139,2.486,-0.00915148,2.486,-0.00878391
2.488,-0.999839,2.488,-0.00979337,2.488,-0.00915148,2.488,-0.00878391
2.49,-0.999992,2.49,-0.00980875,2.49,-0.00915148,2.49,-0.00878391
2.492,-0.999952,2.492,-0.00981754,2.492,-0.00914174,2.492,-0.00877417
2.494,-0.999719,2.494,-0.00981534,2.494,-0.00912226,2.494,-0.00875469
2.496,-0.999293,2.496,-0.00981534,2.496,-0.00911739,2.496,-0.00874982
2.498,-0.998673,2.498,-0.00981754,2.498,-0.00910765,2.498,-0.00874008
2.5,-0.997859,2.5,-0.00981754,2.5,-0.00910278,2.5,-0.00873521
2.502,-0.996851,2.502,-0.00981754,2.502,-0.00909791,2.502,-0.00872092
2.504,-0.995649,2.504,-0.00981754,2.504,-0.00909304,2.504,-0.00871604
2.506,-0.994252,2.506,-0.00981754,2.506,-0.00908817,2.506,-0.00871117
2.508,-0.992661,2.508,-0.00981754,2.508,-0.00907843,2.508,-0.00869201
2.51,-0.990876,2.51,-0.00981754,2.51,-0.00907356,2.51,-0.00868714
2.512,-0.988896,2.512,-0.00981534,2.512,-0.00905894,2.512,-0.0086631
2.514,-0.986722,2.514,-0.00981534,2.514,-0.00903946,2.514,-0.0086342
2.516,-0.984353,2.516,-0.00981534,2.516,-0.00902972,2.516,-0.00861503
2.518,-0.98179,2.518,-0.00981314,2.518,-0.00901998,2.518,-0.00860529
2.52,-0.979034,2.52,-0.00981094,2.52,-0.00901024,2.52,-0.00858612
2.522,-0.976083,2.522,-0.00980655,2.522,-0.0090005,2.522,-0.00856696
2.524,-0.972939,2.524,-0.00978897,2.524,-0.00898102,2.524,-0.00853805
2.526,-0.969602,2.526,-0.009767,2.526,-0.00896641,2.526,-0.00850459
2.528,-0.966072,2.528,-0.00975601,2.528,-0.00895667,2.528,-0.00849485
2.53,-0.962349,2.53,-0.00975162,2.53,-0.00894692,2.53,-0.00847568
2.532,-0.958434,2.532,-0.00975162,2.532,-0.00893718,2.532,-0.00845652
2.534,-0.954328,2.534,-0.00974942,2.534,-0.00892744,2.534,-0.00843735
2.536,-0.95003,2.536,-0.00972964,2.536,-0.00891283,2.536,-0.00840389
2.538,-0.945541,2.538,-0.0096857,2.538,-0.00889822,2.538,-0.00837043
2.54,-0.940862,2.54,-0.00965933,2.54,-0.00888848,2.54,-0.00835127
2.542,-0.935994,2.542,-0.00962857,2.542,-0.00887874,2.542,-0.0083321
2.544,-0.930937,2.544,-0.0096066,2.544,-0.008869,2.544,-0.00831294
2.546,-0.925691,2.546,-0.00958243,2.546,-0.00886413,2.546,-0.00829864
2.548,-0.920259,2.548,-0.00952969,2.548,-0.00884952,2.548,-0.00826518
2.55,-0.914639,2.55,-0.00946157,2.55,-0.00882516,2.55,-0.00822198
2.552,-0.908833,2.552,-0.00942202,2.552,-0.00881542,2.552,-0.00821224
2.554,-0.902843,2.554,-0.00938467,2.554,-0.00879594,2.554,-0.00818333
2.556,-0.896668,2.556,-0.00935171,2.556,-0.00878133,2.556,-0.00816872
2.558,-0.89031,2.558,-0.00931875,2.558,-0.00876185,2.558,-0.00814924
2.56,-0.88377,2.56,-0.0092792,2.56,-0.00874724,2.56,-0.00813463
2.562,-0.877048,2.562,-0.00917373,2.562,-0.00870828,2.562,-0.00809566
2.564,-0.870146,2.564,-0.0091166,2.564,-0.00868879,2.564,-0.00807618
2.566,-0.863065,2.566,-0.00905727,2.566,-0.00865957,2.566,-0.00804696
2.568,-0.855806,2.568,-0.00900673,2.568,-0.00863035,2.568,-0.00801774
2.57,-0.84837,2.57,-0.00896279,2.57,-0.008606,2.57,-0.00799338
2.572,-0.840758,2.572,-0.00886171,2.572,-0.00855729,2.572,-0.00794468
2.574,-0.832972,2.574,-0.00867933,2.574,-0.00848424,2.574,-0.00787162
2.576,-0.825013,2.576,-0.00862001,2.576,-0.00845014,2.576,-0.00783753
2.578,-0.816882,2.578,-0.00858265,2.578,-0.00841605,2.578,-0.00780344
2.58,-0.808581,2.58,-0.00856508,2.58,-0.00838196,2.58,-0.00776935
2.582,-0.800111,2.582,-0.00852772,2.582,-0.00833325,2.582,-0.00772064
2.584,-0.791473,2.584,-0.00849476,2.584,-0.00831377,2.584,-0.00770116
2.586,-0.782668,2.586,-0.00844642,2.586,-0.00828942,2.586,-0.00767681
2.588,-0.7737,2.588,-0.0083783,2.588,-0.00825533,2.588,-0.00765214
2.59,-0.764568,2.59,-0.0082992,2.59,-0.00821149,2.59,-0.00760831
2.592,-0.755275,2.592,-0.00813221,2.592,-0.00811409,2.592,-0.0075109
2.594,-0.745822,2.594,-0.00796302,2.594,-0.00802155,2.594,-0.00741836
2.596,-0.736211,2.596,-0.00788172,2.596,-0.00797284,2.596,-0.00736966
2.598,-0.726443,2.598,-0.0078158,2.598,-0.00793875,2.598,-0.00734499
2.6,-0.716521,2.6,-0.00776526,2.6,-0.00789005,2.6,-0.00730571
2.602,-0.706446,2.602,-0.00771911,2.602,-0.00784621,2.602,-0.00726188
2.604,-0.69622,2.604,-0.00758728,2.604,-0.00774394,2.604,-0.00717845
2.606,-0.685845,2.606,-0.00741369,2.606,-0.00761731,2.606,-0.00707067
2.608,-0.675322,2.608,-0.00733459,2.608,-0.00753451,2.608,-0.0069973
2.61,-0.664654,2.61,-0.00727526,2.61,-0.00746145,2.61,-0.00694309
2.612,-0.653842,2.612,-0.00722692,2.612,-0.0073884,2.612,-0.00688888
2.614,-0.64289,2.614,-0.00710827,2.614,-0.00725203,2.614,-0.00677136
2.616,-0.631797,2.616,-0.00692809,2.616,-0.00713027,2.616,-0.00666845
2.618,-0.620568,2.618,-0.00682262,2.618,-0.00705234,2.618,-0.00660937
2.62,-0.609203,2.62,-0.00673912,2.62,-0.00696954,2.62,-0.006536
2.622,-0.597706,2.622,-0.00667979,2.622,-0.00686726,2.622,-0.00644315
2.624,-0.586077,2.624,-0.00662486,2.624,-0.00676986,2.624,-0.00635516
2.626,-0.57432,2.626,-0.00637437,2.626,-0.00653121,2.626,-0.00614479
2.628,-0.562436,2.628,-0.00626011,2.628,-0.00644354,2.628,-0.00606655
2.63,-0.550429,2.63,-0.00616123,2.63,-0.006351,2.63,-0.00597401
2.632,-0.538299,2.632,-0.00609311,2.632,-0.00625846,2.632,-0.00588147
2.634,-0.52605,2.634,-0.00603818,2.634,-0.00618054,2.634,-0.00580355
2.636,-0.513684,2.636,-0.00597446,2.636,-0.00610261,2.636,-0.00572562
2.638,-0.501203,2.638,-0.00578549,2.638,-0.00593215,2.638,-0.00555516
2.64,-0.48861,2.64,-0.00566903,2.64,-0.00585422,2.64,-0.00547723
2.642,-0.475908,2.642,-0.00555477,2.642,-0.00574707,2.642,-0.00537008
2.644,-0.463097,2.644,-0.00546688,2.644,-0.00564479,2.644,-0.0052678
2.646,-0.450183,2.646,-0.00538119,2.646,-0.00554252,2.646,-0.00516552
2.648,-0.437166,2.648,-0.00517684,2.648,-0.00535744,2.648,-0.00498045
2.65,-0.424049,2.65,-0.0047989,2.65,-0.00510418,2.65,-0.00472719
2.652,-0.410836,2.652,-0.00469783,2.652,-0.00499216,2.652,-0.00461517
2.654,-0.397528,2.654,-0.00463411,2.654,-0.00485579,2.654,-0.0044788
2.656,-0.384128,2.656,-0.00461433,2.656,-0.00474864,2.656,-0.00437165
2.658,-0.37064,2.658,-0.00456599,2.658,-0.00454895,2.658,-0.00417196
2.66,-0.357065,2.66,-0.00451325,2.66,-0.0044759,2.66,-0.00409891
2.662,-0.343407,2.662,-0.00443195,2.662,-0.00437849,2.662,-0.0040015
2.664,-0.329668,2.664,-0.00432868,2.664,-0.00427621,2.664,-0.00390864
2.666,-0.315852,2.666,-0.00422761,2.666,-0.00415932,2.666,-0.00379175
2.668,-0.30196,2.668,-0.0039903,2.668,-0.00385736,2.668,-0.00348979
2.67,-0.287996,2.67,-0.00366949,2.67,-0.00367715,2.67,-0.00330958
2.672,-0.273963,2.672,-0.0035025,2.672,-0.00361384,2.672,-0.00324627
2.674,-0.259863,2.674,-0.00337286,2.674,-0.0035213,2.674,-0.00315373
2.676,-0.2457,2.676,-0.00329156,2.676,-0.00338493,2.676,-0.00301736
2.678,-0.231476,2.678,-0.00322783,2.678,-0.00324856,2.678,-0.00288099
2.68,-0.217195,2.68,-0.00307183,2.68,-0.00301965,2.68,-0.00265208
2.682,-0.202859,2.682,-0.00287627,2.682,-0.00287354,2.682,-0.00250597
2.684,-0.188471,2.684,-0.00279497,2.684,-0.00275178,2.684,-0.00238421
2.686,-0.174035,2.686,-0.00272245,2.686,-0.00260566,2.686,-0.0022381
2.688,-0.159553,2.688,-0.00264775,2.688,-0.00246442,2.688,-0.00209686
2.69,-0.145029,2.69,-0.00254667,2.69,-0.00233779,2.69,-0.00197022
2.692,-0.130466,2.692,-0.0022764,2.692,-0.00220629,2.692,-0.00183872
2.694,-0.115866,2.694,-0.00200613,2.694,-0.00196764,2.694,-0.00160007
2.696,-0.101233,2.696,-0.0018699,2.696,-0.00185075,2.696,-0.00148318
2.698,-0.0865703,2.698,-0.00175125,2.698,-0.00170951,2.698,-0.00134194
2.7,-0.0718804,2.7,-0.00165457,2.7,-0.00159749,2.7,-0.00122992
2.702,-0.0571669,2.702,-0.00155789,2.702,-0.00150495,2.702,-0.00113739
2.704,-0.0424328,2.704,-0.00136013,2.704,-0.00128092,2.704,-0.000913348
2.706,-0.0276813,2.706,-0.00117116,2.706,-0.0010374,2.706,-0.000669828
2.708,-0.0129157,2.708,-0.00107448,2.708,-0.000920506,2.708,-0.000552938
2.71,0.00186087,2.71,-0.000977798,2.71,-0.000789005,2.71,-0.000421438
2.712,0.0166451,2.712,-0.000885512,2.712,-0.000706208,2.712,-0.000338641
2.714,0.0314339,2.714,-0.000786633,2.714,-0.000638022,2.714,-0.000270455
2.716,0.0462239,2.716,-0.000564706,2.716,-0.000428595,2.716,-6.10E-05
2.718,0.0610119,2.718,-0.000305425,2.718,-0.000160723,2.718,0.000206844
2.72,0.0757946,2.72,-0.000175784,2.72,-6.82E-05,2.72,0.000299382
2.722,0.0905688,2.722,-5.93E-05,2.722,2.44E-05,2.722,0.000391919
2.724,0.105331,2.724,3.96E-05,2.724,9.25E-05,2.724,0.000460105
2.726,0.120078,2.726,0.000241703,2.726,0.000272742,2.726,0.00064031
2.728,0.134807,2.728,0.000443855,2.728,0.00048217,2.728,0.000849737
2.73,0.149514,2.73,0.000540536,2.73,0.000599059,2.73,0.000966626
2.732,0.164196,2.732,0.000626231,2.732,0.000681856,2.732,0.00104942
2.734,0.17885,2.734,0.00071632,2.734,0.000769523,2.734,0.00113709
2.736,0.193473,2.736,0.000815198,2.736,0.00084745,2.736,0.00121502
2.738,0.20806,2.738,0.00116896,2.738,0.00115428,2.738,0.00152185
2.74,0.222609,2.74,0.00131618,2.74,0.00128092,2.74,0.00164848
2.742,0.237117,2.742,0.00144802,2.742,0.00139293,2.742,0.0017605
2.744,0.251579,2.744,0.0015469,2.744,0.00147573,2.744,0.0018433
2.746,0.265994,2.746,0.00164358,2.746,0.00154879,2.746,0.00191635
2.748,0.280357,2.748,0.00174685,2.748,0.00163158,2.748,0.00199915
2.75,0.294666,2.75,0.0019512,2.75,0.00183127,2.75,0.00219884
2.752,0.308916,2.752,0.00205887,2.752,0.00193842,2.752,0.00230599
2.754,0.323105,2.754,0.00217533,2.754,0.0020407,2.754,0.00240826
2.756,0.33723,2.756,0.00228739,2.756,0.00214785,2.756,0.00251541
2.758,0.351287,2.758,0.00239945,2.758,0.00223064,2.758,0.00259821
2.76,0.365272,2.76,0.00262577,2.76,0.00240111,2.76,0.00276867
2.762,0.379183,2.762,0.00300371,2.762,0.00267385,2.762,0.00304142
2.764,0.393016,2.764,0.00311797,2.764,0.00276152,2.764,0.00312908
2.766,0.406769,2.766,0.00320147,2.766,0.0028638,2.766,0.00323136
2.768,0.420437,2.768,0.00324981,2.768,0.00294172,2.768,0.00329986
2.77,0.434017,2.77,0.00330034,2.77,0.00301478,2.77,0.00337292
2.772,0.447507,2.772,0.0034959,2.772,0.00328265,2.772,0.00362194
2.774,0.460903,2.774,0.00359259,2.774,0.00338493,2.774,0.00372422
2.776,0.474203,2.776,0.00369366,2.776,0.00346772,2.776,0.00379759
2.778,0.487401,2.778,0.00379034,2.778,0.00357487,2.778,0.00389532
2.78,0.500497,2.78,0.00389142,2.78,0.00363819,2.78,0.00394921
2.782,0.513486,2.782,0.00424518,2.782,0.00388171,2.782,0.00416445
2.784,0.526365,2.784,0.00437482,2.784,0.00397912,2.784,0.00426186
2.786,0.539131,2.786,0.00448249,2.786,0.00406678,2.786,0.0043401
2.788,0.551782,2.788,0.0045594,2.788,0.00413984,2.788,0.00440373
2.79,0.564313,2.79,0.00463411,2.79,0.00421777,2.79,0.00447224
2.792,0.576723,2.792,0.00486702,2.792,0.00444668,2.792,0.0046823
2.794,0.589007,2.794,0.00495271,2.794,0.0045246,2.794,0.00476022
2.796,0.601163,2.796,0.00503621,2.796,0.00461227,2.796,0.00483846
2.798,0.613188,2.798,0.00510433,2.798,0.00470968,2.798,0.00493587
2.8,0.625079,2.8,0.00517464,2.8,0.00476812,2.8,0.00498489
2.802,0.636833,2.802,0.00543392,2.802,0.00497268,2.802,0.0051706
2.804,0.648447,2.804,0.00554159,2.804,0.0050506,2.804,0.0052391
2.806,0.659918,2.806,0.00564267,2.806,0.00514801,2.806,0.00533651
2.808,0.671243,2.808,0.00572177,2.808,0.00522594,2.808,0.00540501
2.81,0.68242,2.81,0.00580307,2.81,0.00530874,2.81,0.00547838
2.812,0.693445,2.812,0.00606235,2.812,0.00553764,2.812,0.00568844
2.814,0.704316,2.814,0.00615244,2.814,0.00561557,2.814,0.00574752
2.816,0.71503,2.816,0.00623813,2.816,0.00568863,2.816,0.00582057
2.818,0.725584,2.818,0.00629746,2.818,0.00577142,2.818,0.00589395
2.82,0.735975,2.82,0.00635899,2.82,0.00584448,2.82,0.00595758
2.822,0.746202,2.822,0.0064293,2.822,0.0059078,2.822,0.00600204
